BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Vénus;DARCLEE PATERA;VEPE3740S26380;Formation nommée;Cratère complexe;PE;Hariclea DARCLEE;Approuvé par l'UAI en 2006;Chanteur;Roumanie;roumain(e );20;20 ème siècle;;1860;;1939;Soprano.;263.8;263 ° 12 ' ;-37.4;37 ° 24 '  Sud;v52;15;;Venus;1412;DarclÃ©e Patera;Darclee Patera;Patera, paterae;PE;15;-37.4;263.8;;;;;Planetographic  +East  0 - 360;v52;Hariclea. Romanian soprano singer (1860-1939).;Europe;Romania (Rumania);Approved;2006;64;11/17/08
Vénus;DARLINE;VEAA1930S23260;Formation nommée;Cratère;AA;DARLINE;Approuvé par l'UAI en 1994;Non applicable;Angleterre;anglais(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom anglo-saxon.;232.6;232 ° 24 ' ;-19.3;19 ° 18 '  Sud;v39;13;13;Venus;1414;Darline;Darline;Crater, craters;AA;13;-19.3;232.6;;;;;Planetographic  +East  0 - 360;v39;Anglo-Saxon first name.;Europe;England;Approved;1994;109;10.01.2006
Vénus;DASHKOVA;VEAA7820N30650;Formation nommée;Cratère;AA;Yekaterina DASHKOVA;Approuvé par l'UAI en 1985;Philologue;Russie;russe;18;18 ème siècle;;1743;;1810;;306.5;306 ° 30 ' ;78.2;78 ° 12 '  Nord;v01;45.1;45.1;Venus;1422;Dashkova;Dashkova;Crater, craters;AA;45.1;78.2;306.5;;;;;Planetographic  +East  0 - 360;v01;Yekaterina. Russian philologist (1743-1810).;Europe;Russia;Approved;1985;64;12/30/08
Vénus;DATSOLALEE;VEAA3830N17180;Formation nommée;Cratère;AA;Washo DATSOLALEE;Approuvé par l'UAI en 1994;Artiste;U.S.A.;américain(e );19;19 ème siècle;;1835;;1925;Fabricant indien de paniers.;171.8;171 ° 12 ' ;38.3;38 ° 18 '  Nord;v13;17.5;17.5;Venus;1423;Datsolalee;Datsolalee;Crater, craters;AA;17.5;38.3;171.8;;;;;Planetographic  +East  0 - 360;v13;Washo Indian artist, basket maker (1835-1925).;North America;American;Approved;1994;101;5/15/10
Vénus;DAURA CHASMA;VECM7380N5380;Formation nommée;Dépression allongée à parois abruptes;CM;DAURA CHASMA;Approuvé par l'UAI en 1985;Non applicable;Soudan;soudanaise;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Grande chasseuse hausa.;53.8;53 ° 12 ' ;73.8;73 ° 48 '  Nord;v02;729;;Venus;1425;Daura Chasma;Daura Chasma;Chasma, chasmata;CM;729;73.8;53.8;0;0;63.3;44.4;Planetographic  +East  0 - 360;v02;Hausa (W. Sudan) great huntress.;Africa;Sudan;Approved;1985;65;10.01.2006
Vénus;DAVIES PATERA;VEPE4720N26930;Formation nommée;Cratère complexe;PE;Emily Sarah DAVIES;Approuvé par l'UAI en 1991;Enseignant;Grande Bretagne;britannique;19;19 ème siècle;;1830;;1921;Fondateur d'un collège.;269.3;269 ° 42 ' ;47.2;47 ° 12 '  Nord;v16;93;;Venus;1427;Davies Patera;Davies Patera;Patera, paterae;PE;93;47.2;269.3;47.2;47.2;269.9;268.6;Planetographic  +East  0 - 360;v16;Emily Sarah. British educator. college founder (1830-1921).;Europe;Great Britain;Approved;1991;46;10.01.2006
Vénus;DE AYALA;VEAA1240N3190;Formation nommée;Cratère;AA;Josefa DE AYALA;Approuvé par l'UAI en 1994;Peintre;Espagne;espagnol(e );17;17 ème siècle;;1630;;1684;;31.9;31 ° 6 ' ;12.4;12 ° 24 '  Nord;v21;19;19;Venus;1434;de Ayala;de Ayala;Crater, craters;AA;19;12.4;31.9;;;;;Planetographic  +East  0 - 360;v21;Josefa. Spanish painter (1630-1684).;Europe;Spain;Approved;1994;99;10.01.2006
Vénus;DE BEAUSOLEIL;VEAA500S10280;Formation nommée;Cratère;AA;Martine DE BEAUSOLEIL;Approuvé par l'UAI en 1994;Géologue;France;français(e );17;17 ème siècle;;??;;??;Chercheur en sciences de la Terre.;102.8;102 ° 12 ' ;-5;5 ° 0 '  Sud;v35;28.2;28.2;Venus;1435;de Beausoleil;de Beausoleil;Crater, craters;AA;28.2;-5;102.8;;;;;Planetographic  +East  0 - 360;v35;Martine. French earth science researcher (17th century).;Europe;France;Approved;1994;89;10.01.2006
Vénus;DE BEAUVOIR;VEAA200N9610;Formation nommée;Cratère;AA;Simone DE BEAUVOIR;Approuvé par l'UAI en 1991;Ecrivain;France;français(e );20;20 ème siècle;;1908;;1986;;96.1;96 ° 54 ' ;2;2 ° 0 '  Nord;v23;52.5;52.5;Venus;1436;de Beauvoir;de Beauvoir;Crater, craters;AA;52.5;2;96.1;;;;;Planetographic  +East  0 - 360;v23;Simone. French writer (1908-1986).;Europe;France;Approved;1991;99;10.01.2006
Vénus;DE LALANDE;VEAA2050N35500;Formation nommée;Cratère;AA;Marie-Jeanne DE LALANDE;Approuvé par l'UAI en 1991;Astronome;France;français(e );18;18 ème siècle;;1768;;1832;;355;355 ° 0 ' ;20.5;20 ° 30 '  Nord;v31;21.3;21.3;Venus;1441;de Lalande;de Lalande;Crater, craters;AA;21.3;20.5;355;;;;;Planetographic  +East  0 - 360;v31;Marie-Jeanne. French astronomer (1768-1832).;Europe;France;Approved;1991;100;10.01.2006
Vénus;DE STAEL;VEAA3740N32430;Formation nommée;Cratère;AA;Anne DE STAEL;Approuvé par l'UAI en 1994;Ecrivain;France;français(e );18;18 ème siècle;;1766;;1817;;324.3;324 ° 42 ' ;37.4;37 ° 24 '  Nord;v18;25;25;Venus;1446;de StaÃ«l;de Stael;Crater, craters;AA;25;37.4;324.3;;;;;Planetographic  +East  0 - 360;v18;Anne. French writer (1766-1817).;Europe;France;Approved;1994;99;11/17/08
Vénus;DE WITT;VEAA650S27560;Formation nommée;Cratère;AA;Lydia DE WITT;Approuvé par l'UAI en 1994;Médecin;U.S.A.;américain(e );19;19 ème siècle;;1859;;1928;;275.6;275 ° 24 ' ;-6.5;6 ° 30 '  Sud;v41;20.7;20.7;Venus;1450;De Witt;De Witt;Crater, craters;AA;20.7;-6.5;275.6;;;;;Planetographic  +East  0 - 360;v41;Lydia. American pathologist (1859-1928).;North America;American;Approved;1994;99;10.01.2006
Vénus;DEBORAH;VEAA3730S1060;Formation nommée;Cratère;AA;DEBORAH;Approuvé par l'UAI en 1997;Non applicable;Peuple hébreu;hébreu(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom Hébreu.;10.6;10 ° 24 ' ;-37.3;37 ° 18 '  Sud;v44;9.7;9.7;Venus;1453;Deborah;Deborah;Crater, craters;AA;9.7;-37.3;10.6;;;;;Planetographic  +East  0 - 360;v44;Hebrew first name.;Asia;Hebrew;Approved;1997;109;10.01.2006
Vénus;DEFA;VEAA3220N1130;Formation nommée;Cratère;AA;DEFA;Approuvé par l'UAI en 1997;Non applicable;Sénégal;sénégalais(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom fulbe.;11.3;11 ° 42 ' ;32.2;32 ° 12 '  Nord;v08;8.5;8.5;Venus;1457;Defa;Defa;Crater, craters;AA;8.5;32.2;11.3;;;;;Planetographic  +East  0 - 360;v08;Fulbe first name.;Africa;Senegal;Approved;1997;107;10.01.2006
Vénus;DEGU;VEAA2730N28990;Formation nommée;Cratère;AA;DEGU;Approuvé par l'UAI en 1997;Non applicable;Caucase;caucasien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom adygan.;289.9;289 ° 6 ' ;27.3;27 ° 18 '  Nord;v17;5.5;5.5;Venus;1459;Degu;Degu;Crater, craters;AA;5.5;27.3;289.9;;;;;Planetographic  +East  0 - 360;v17;Adygan (N. Caucasus) first name.;Europe;Caucasus;Approved;1997;108;12/30/08
Vénus;DEKEN;VEAA4710N28850;Formation nommée;Cratère;AA;Agatha DEKEN;Approuvé par l'UAI en 1985;Romancier;Pays Bas;néerlandais(e );18;18 ème siècle;;1741;;1804;;288.5;288 ° 30 ' ;47.1;47 ° 6 '  Nord;v17;48;48;Venus;1464;Deken;Deken;Crater, craters;AA;48;47.1;288.5;;;;;Planetographic  +East  0 - 360;v17;Agatha. Dutch novelist (1741-1804).;Europe;Netherlands (Dutch);Approved;1985;46;10.01.2006
Vénus;DEKLA TESSERA;VETE5740N7180;Formation nommée;Terrain polygonal;TE;DEKLA TESSERA;Approuvé par l'UAI en 1985;Non applicable;Lettonie;letton(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse lettone du destin.;71.8;71 ° 12 ' ;57.4;57 ° 24 '  Nord;v03;1363;;Venus;1465;Dekla Tessera;Dekla Tessera;Tessera, tesserae;TE;1363;57.4;71.8;56.2;53.3;82.7;62.4;Planetographic  +East  0 - 360;v03;Latvian goddess of fate.;Europe;Latvia;Approved;1985;64;10.01.2006
Vénus;DELEDDA;VEAA7600N12750;Formation nommée;Cratère;AA;Grazia DELEDDA;Approuvé par l'UAI en 1985;Romancier;Italie;italien(ne);20;20 ème siècle;;1871;;1936;;127.5;127 ° 30 ' ;76;76 ° 0 '  Nord;v01;32;32;Venus;1469;Deledda;Deledda;Crater, craters;AA;32;76;127.5;;;;;Planetographic  +East  0 - 360;v01;Grazia. Italian novelist (1871-1936).;Europe;Italy;Approved;1985;46;10.01.2006
Vénus;DELILAH;VEAA5790S25020;Formation nommée;Cratère;AA;DELILAH;Approuvé par l'UAI en 1994;Non applicable;Peuple hébreu;hébreu(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom hébreu.;250.2;250 ° 48 ' ;-57.9;57 ° 54 '  Sud;v60;18.5;18.5;Venus;1471;Delilah;Delilah;Crater, craters;AA;18.5;-57.9;250.2;;;;;Planetographic  +East  0 - 360;v60;First name from Hebrew.;Asia;Hebrew;Approved;1994;82;10.01.2006
Vénus;DELORIA;VEAA3200S9710;Formation nommée;Cratère;AA;Ella DELORIA;Approuvé par l'UAI en 1991;Anthropologue;Dakota;dakota;20;20 ème siècle;;1888;;1971;;97.1;97 ° 54 ' ;-32;32 ° 0 '  Sud;v47;31.9;31.9;Venus;1475;Deloria;Deloria;Crater, craters;AA;31.9;-32;97.1;;;;;Planetographic  +East  0 - 360;v47;Ella. Dakota (Sioux) anthropologist (1888-1971).;North America;Dakota;Approved;1991;100;10.01.2006
Vénus;DEMETER CORONA;VECR5390N29480;Formation nommée;Formation ovoïde;CR;DEMETER CORONA;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec(que);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse grecque de la fertilité.;294.8;294 ° 12 ' ;53.9;53 ° 54 '  Nord;v06;560;;Venus;1482;Demeter Corona;Demeter Corona;Corona, coronae;CR;560;53.9;294.8;54.1;53.4;297.7;291.8;Planetographic  +East  0 - 360;v06;Greek goddess of fertility.;Europe;Greek;Approved;1985;1;10.01.2006
Vénus;DEMVAMVIT CORONA;VECR6550S3800;Formation nommée;Formation ovoïde;CR;DEMVAMVIT CORONA;Approuvé par l'UAI en 1997;Non applicable;Ethiopie;éthiopien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse des femmes chez les Gurages.;38;38 ° 0 ' ;-65.5;65 ° 30 '  Sud;v56;370;;Venus;1485;Demvamvit Corona;Demvamvit Corona;Corona, coronae;CR;370;-65.5;38;;;;;Planetographic  +East  0 - 360;v56;Gurage (SW Ethiopia) women's goddess.;Africa;Ethiopia;Approved;1997;107;10.01.2006
Vénus;DENA;VEAA2070S33870;Formation nommée;Cratère;AA;DENA;Approuvé par l'UAI en 2000;Non applicable;Lithuanie;lithuanien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom lithuanien. A remplacé Drena.;338.7;338 ° 18 ' ;-20.7;20 ° 42 '  Sud;v43;2.4;2.4;Venus;1486;Dena;Dena;Crater, craters;AA;2.4;-20.7;338.7;;;;;Planetographic  +East  0 - 360;v43;Lithuanian first name. Name changed from Drena.;Europe;Lithuania;Approved;2000;;10.01.2006
Vénus;DENISE;VEAA1440S9470;Formation nommée;Cratère;AA;DENISE;Approuvé par l'UAI en 2006;Non applicable;Grèce;grec(que);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom grec.;94.7;94 ° 18 ' ;-14.4;14 ° 24 '  Sud;v35;2;2;Venus;1488;Denise;Denise;Crater, craters;AA;2;-14.4;94.7;;;;;Planetographic  +East  0 - 360;v35;Greek first name.;Europe;Greek;Approved;2006;109;10.01.2006
Vénus;DENNITSA DORSA;VEDO8560N20590;Formation nommée;Crête;DO;DENNITSA DORSA;Approuvé par l'UAI en 1985;Non applicable;Peuple slave;slave;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse slave du jour et de la lumière.;205.9;205 ° 6 ' ;85.6;85 ° 36 '  Nord;v01;872;;Venus;1491;Dennitsa Dorsa;Dennitsa Dorsa;Dorsum, dorsa;DO;872;85.6;205.9;89.8;81.5;311;203.7;Planetographic  +East  0 - 360;v01;Slavic goddess of day, light.;Europe;Slavic;Approved;1985;65;10.01.2006
Vénus;DEOHAKO CORONA;VECR6750S11800;Formation nommée;Formation ovoïde;CR;DEOHAKO CORONA;Approuvé par l'UAI en 1997;Non applicable;Peuple iroquoise;iroquois(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Esprit iroquois des cultures .;118;118 ° 0 ' ;-67.5;67 ° 30 '  Sud;v57;300;;Venus;1492;Deohako Corona;Deohako Corona;Corona, coronae;CR;300;-67.5;118;;;;;Planetographic  +East  0 - 360;v57;Seneca Iroquois spirit of crops.;North America;Iroquois;Approved;1997;107;10.01.2006
Vénus;DERCETO CORONA;VECR4680S2020;Formation nommée;Formation ovoïde;CR;DERCETO CORONA;Approuvé par l'UAI en 1994;Non applicable;Ethiopie;éthiopien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse phillistine de la fertilité.;20.2;20 ° 48 ' ;-46.8;46 ° 48 '  Sud;v44;200;;Venus;1494;Derceto Corona;Derceto Corona;Corona, coronae;CR;200;-46.8;20.2;;;;;Planetographic  +East  0 - 360;v44;Phillistine fertility goddess.;Asia;Semitic;Approved;1994;83;10.01.2006
Vénus;DESTINNOVA PATERA;VEPE3150S25020;Formation nommée;Cratère complexe;PE;Ema DESTINNOVA;Approuvé par l'UAI en 2006;Chanteur;Tchécoslovaquie;tchécoslovaque;20;20 ème siècle;;1878;;1930;Pseudonyme d'Emilia Kittlova, aussi appelée Emmy Destinn.;250.2;250 ° 48 ' ;-31.5;31 ° 30 '  Sud;v52;15;;Venus;1505;DestinnovÃ¡ Patera;Destinnova Patera;Patera, paterae;PE;15;-31.5;250.2;;;;;Planetographic  +East  0 - 360;v52;Ema (pseudonym of Emilia Kittlova). Bohemian/Czech singer, also known as Emmy Destinn (1878-1930).;Europe;Czechoslovakia;Approved;2006;64;11/17/08
Vénus;DEVANA CHASMA;VECM2200N28350;Formation nommée;Dépression allongée à parois abruptes;CM;DEVANA CHASMA;Approuvé par l'UAI en 1982;Non applicable;Tchécoslovaquie;tchécoslovaque;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse tchécoslovaque de la chasse.;283.5;283 ° 30 ' ;22;22 ° 0 '  Nord;v29;2000;;Venus;1512;Devana Chasma;Devana Chasma;Chasma, chasmata;CM;2000;22;283.5;35;9;286;281;Planetographic  +East  0 - 360;v29;Czechoslovakian goddess of hunting.;Europe;Czechoslovakia;Approved;1982;27;7/24/12
Vénus;DEVORAH;VEAA2250S34340;Formation nommée;Cratère;AA;DEVORAH;Approuvé par l'UAI en 1994;Non applicable;Peuple hébreu;hébreu(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom hébreu.;343.4;343 ° 36 ' ;-22.5;22 ° 30 '  Sud;v43;4.8;4.8;Venus;1513;Devorah;Devorah;Crater, craters;AA;4.8;-22.5;343.4;;;;;Planetographic  +East  0 - 360;v43;Hebrew first name.;Asia;Hebrew;Approved;1994;109;10.01.2006
Vénus;DEVORGUILLA;VEAA1530N400;Formation nommée;Cratère;AA;DEVORGUILLA;Approuvé par l'UAI en 1991;Non applicable;Irlande;irlandais(e );;;;??;;1193;Héroïne irlandaise.;4;4 ° 0 ' ;15.3;15 ° 18 '  Nord;v20;22.9;22.9;Venus;1514;Devorguilla;Devorguilla;Crater, craters;AA;22.9;15.3;4;;;;;Planetographic  +East  0 - 360;v20;Irish heroine (d. 1193).;Europe;Ireland;Approved;1991;99;10.01.2006
Vénus;DEWI RATIH CHASMA;VECM650S35970;Formation nommée;Dépression allongée à parois abruptes;CM;DEWI RATIH CHASMA;Approuvé par l'UAI en 2000;Non applicable;Indonésie;indonésien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse de la Lune à Bali.;359.7;359 ° 18 ' ;-6.5;6 ° 30 '  Sud;v43;1000;;Venus;1516;Dewi Ratih Chasma;Dewi Ratih Chasma;Chasma, chasmata;CM;1000;-6.5;359.7;-2.6;-10.5;358.5;3;Planetographic  +East  0 - 360;v43;Bali (Indonesia) moon goddess.;Asia;Indonesia;Approved;2000;127;10.01.2006
Vénus;DHEEPA;VEAA2160S17630;Formation nommée;Cratère;AA;DHEEPA;Approuvé par l'UAI en 2000;Non applicable;Inde;hindou(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom hindou.;176.3;176 ° 42 ' ;-21.6;21 ° 36 '  Sud;v37;4.7;4.7;Venus;1517;Dheepa;Dheepa;Crater, craters;AA;4.7;-21.6;176.3;;;;;Planetographic  +East  0 - 360;v37;First name from India.;Asia;India;Approved;2000;;10.01.2006
Vénus;DHISANA CORONA;VECR1450N11170;Formation nommée;Formation ovoïde;CR;DHISANA CORONA;Approuvé par l'UAI en 1994;Non applicable;Inde;hindou(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse vedda de la plénitude.;111.7;111 ° 18 ' ;14.5;14 ° 30 '  Nord;v23;100;;Venus;1518;Dhisana Corona;Dhisana Corona;Corona, coronae;CR;100;14.5;111.7;;;;;Planetographic  +East  0 - 360;v23;Vedic goddess of plenty.;Asia;India;Approved;1994;83;10.01.2006
Vénus;DHORANI CORONA;VECR800S24300;Formation nommée;Formation ovoïde;CR;DHORANI CORONA;Approuvé par l'UAI en 1997;Non applicable;Thaïlande;thaïlandais(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse thaï de la Terre et de l'amour.;243;243 ° 0 ' ;-8;8 ° 0 '  Sud;v40;200;;Venus;1519;Dhorani Corona;Dhorani Corona;Corona, coronae;CR;200;-8;243;;;;;Planetographic  +East  0 - 360;v40;Thai earth and love goddess.;Asia;Thailand;Approved;1997;107;10.01.2006
Vénus;DIANA CHASMA;VECM1480S15480;Formation nommée;Dépression allongée à parois abruptes;CM;DIANA CHASMA;Approuvé par l'UAI en 1982;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse romaine de la Lune et de la chasse.;154.8;154 ° 12 ' ;-14.8;14 ° 48 '  Sud;v37;938;;Venus;1525;Diana Chasma;Diana Chasma;Chasma, chasmata;CM;938;-14.8;154.8;-12.6;-18.2;158.4;150.3;Planetographic  +East  0 - 360;v37;Roman goddess of hunt/moon.;Europe;Roman;Approved;1982;1;10.01.2006
Vénus;DICKINSON;VEAA7460N17720;Formation nommée;Cratère;AA;Emily DICKINSON;Approuvé par l'UAI en 1985;Poète;U.S.A.;américain(e );19;19 ème siècle;;1830;;1886;;177.2;177 ° 48 ' ;74.6;74 ° 36 '  Nord;v04;67.5;67.5;Venus;1528;Dickinson;Dickinson;Crater, craters;AA;67.5;74.6;177.2;74.3;74.3;178.1;176.3;Planetographic  +East  0 - 360;v04;Emily. American poet (1830-1886).;North America;American;Approved;1985;46;10.01.2006
Vénus;DIDILIA CORONA;VECR1900N3800;Formation nommée;Formation ovoïde;CR;DIDILIA CORONA;Approuvé par l'UAI en 1997;Non applicable;Peuple slave;slave;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse slave de la naissance.;38;38 ° 0 ' ;19;19 ° 0 '  Nord;v21;320;;Venus;1530;Didilia Corona;Didilia Corona;Corona, coronae;CR;320;19;38;;;;;Planetographic  +East  0 - 360;v21;E. Slavic childbirth goddess.;Europe;Slavic;Approved;1997;107;12/30/08
Vénus;DIETRICH PATERA;VEPE530S23530;Formation nommée;Cratère complexe;PE;Marlene DIETRICH;Approuvé par l'UAI en 2003;Actrice;U.S.A.;américain(e );20;20 ème siècle;;1901;;1992;Maria Magdalena von Losch. Né en Allemagne.;235.3;235 ° 42 ' ;-5.3;5 ° 18 '  Sud;v39;100;;Venus;1532;Dietrich Patera;Dietrich Patera;Patera, paterae;PE;100;-5.3;235.3;;;;;Planetographic  +East  0 - 360;v39;Marlene (Maria Magdalena von Losch). German-born American actress (1901-1992).;North America;American;Approved;2003;99;10.01.2006
Vénus;DILBAT VALLIS;VEVA5500S18400;Formation nommée;Vallée;VA;DILBAT VALLIS;Approuvé par l'UAI en 2000;Non applicable;Babylone;babylonien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Nom assyrien de la planète Vénus.;184;184 ° 0 ' ;-55;55 ° 0 '  Sud;v59;420;;Venus;1533;Dilbat Vallis;Dilbat Vallis;Vallis, valles;VA;420;-55;184;-53.5;-57.2;185;183.5;Planetographic  +East  0 - 360;v59;Assyro-Babylonian name for planet Venus.;Asia;Assyro-Babylonian;Approved;2000;155;10.01.2006
Vénus;DILGA CORONA;VECR1870S25040;Formation nommée;Formation ovoïde;CR;DILGA CORONA;Approuvé par l'UAI en 2000;Non applicable;Australie;australien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse Karadjeri de la Terre.;250.4;250 ° 36 ' ;-18.7;18 ° 42 '  Sud;v40;220;;Venus;1534;Dilga Corona;Dilga Corona;Corona, coronae;CR;220;-18.7;250.4;;;;;Planetographic  +East  0 - 360;v40;Karadjeri (NW Australia) Earth goddess.;Oceania;Australia;Approved;2000;149;10.01.2006
Vénus;DINAH;VEAA6290S3710;Formation nommée;Cratère;AA;DINAH;Approuvé par l'UAI en 1994;Non applicable;Peuple hébreu;hébreu(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Prénom hébreu.;37.1;37 ° 54 ' ;-62.9;62 ° 54 '  Sud;v56;15.6;15.6;Venus;1537;Dinah;Dinah;Crater, craters;AA;15.6;-62.9;37.1;;;;;Planetographic  +East  0 - 360;v56;Hebrew first name.;Asia;Hebrew;Approved;1994;83;10.01.2006
Vénus;DIONE REGIO;VERE3150S32800;Formation nommée;Large région géographique;RE;DIONE REGIO;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec(que);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Femme titan grecque, 1ère épouse de Zeus.;328;328 ° 0 ' ;-31.5;31 ° 30 '  Sud;v54;2300;;Venus;1541;Dione Regio;Dione Regio;Regio, regiones;RE;2300;-31.5;328;;;;;Planetographic  +East  0 - 360;v54;Greek Titanness. 1st wife of Zeus.;Europe;Greek;Approved;1991;27;10.01.2006
Vénus;DISANI CORONA;VECR270N5750;Formation nommée;Formation ovoïde;CR;DISANI CORONA;Approuvé par l'UAI en 2003;Non applicable;Afghanistan;afghan(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse nuristane de la fertilité.;57.5;57 ° 30 ' ;2.7;2 ° 42 '  Nord;v21;300;;Venus;1546;Disani Corona;Disani Corona;Corona, coronae;CR;300;2.7;57.5;4;1.6;58.4;56.5;Planetographic  +East  0 - 360;v21;Nuristan (NE Afghanistan) fertility goddess.;Asia;Afghanistan;Approved;2003;65;10.01.2006
Vénus;DISCORDIA LINEA;VELI5800S24650;Formation nommée;Marque allongée claire ou sombre;LI;DISCORDIA LINEA;Approuvé par l'UAI en 1997;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse romaine de la guerre, proche de Bellona.;246.5;246 ° 30 ' ;-58;58 ° 0 '  Sud;v60;800;;Venus;1547;Discordia Linea;Discordia Linea;Linea, lineae;LI;800;-58;246.5;;;;;Planetographic  +East  0 - 360;v60;Roman war goddess, close to Bellona.;Europe;Roman;Approved;1997;107;10.01.2006
Vénus;DIX;VEAA3700S32900;Formation nommée;Cratère;AA;DIX;Approuvé par l'UAI en 1994;Infirmière;U.S.A.;américain(e );19;19 ème siècle;;1802;;1887;Réformateur du Dakota.;329;329 ° 0 ' ;-37;37 ° 0 '  Sud;v54;63.3;63.3;Venus;1551;Dix;Dix;Crater, craters;AA;63.3;-37;329;;;;;Planetographic  +East  0 - 360;v54;Dorothea. American nurse, reformer (1802-1887).;North America;American;Approved;1994;99;10.01.2006
Vénus;DJABRAN FLUCTUS;VEFL4350S18300;Formation nommée;Terrain avec écoulement;FL;DJABRAN FLUCTUS;Approuvé par l'UAI en 1997;Non applicable;Géorgie;géorgien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse abkhazienne des troupeaux.;183;183 ° 0 ' ;-43.5;43 ° 30 '  Sud;v50;300;;Venus;1554;Djabran Fluctus;Djabran Fluctus;Fluctus, fluctÅ«s;FL;300;-43.5;183;;;;;Planetographic  +East  0 - 360;v50;Abkhazian goddess of goats.;Asia;Georgia;Approved;1997;107;12/30/08
Vénus;DJATA FLUCTUS;VEFL6650N30750;Formation nommée;Terrain avec écoulement;FL;DJATA FLUCTUS;Approuvé par l'UAI en 1997;Non applicable;Indonésie;indonésien(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse ngadju de l'eau.;307.5;307 ° 30 ' ;66.5;66 ° 30 '  Nord;v07;280;;Venus;1556;Djata Fluctus;Djata Fluctus;Fluctus, fluctÅ«s;FL;280;66.5;307.5;;;;;Planetographic  +East  0 - 360;v07;Ngadju (Kalimantan Isl., Indonesia) water goddess.;Asia;Indonesia;Approved;1997;107;10.01.2006
Vénus;DODOLA DORSA;VEDO4680N27260;Formation nommée;Crête;DO;DODOLA DORSA;Approuvé par l'UAI en 1985;Non applicable;Peuple slave;slave;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Déesse slave de la pluie.;272.6;272 ° 24 ' ;46.8;46 ° 48 '  Nord;v17;607;;Venus;1560;Dodola Dorsa;Dodola Dorsa;Dorsum, dorsa;DO;607;46.8;272.6;48.7;44;275;270.9;Planetographic  +East  0 - 360;v17;South Slavic rain goddess.;Europe;Slavic;Approved;1985;65;10.01.2006
