BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Venus;CHANTICO CORONA;VECR170S21500;Named formation;Ovoid shaped feature;CR;CHANTICO CORONA;Approved by IAU in 2003;Not appliable;Aztec people;Aztec;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec hearth goddess.;215;215 ° 0 ' ;-1.7;1 ° 42 '  South;v39;200;;Venus;1139;Chantico Corona;Chantico Corona;Corona, coronae;CR;200;-1.7;215;-0.9;-2.2;215.5;214.3;Planetographic  +East  0 - 360;v39;Aztec hearth goddess.;South and Central America;Aztec;Approved;2003;127;10.01.2006
Venus;CHANUM CORONAE;VECR2920S24550;Named formation;Ovoid shaped feature;CR;CHANUM CORONAE;Approved by IAU in 2006;Not appliable;Burma;Burmese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Kachin (Tibetan people of Burma/Myanmar) creator goddess. ;245.5;245 ° 30 ' ;-29.2;29 ° 12 '  South;v52;330;;Venus;14173;Chanum Coronae;Chanum Coronae;Corona, coronae;CR;330;-29.2;245.5;-27.5;-31;246.5;244;Planetographic  +East  0 - 360;v52;Kachin (Tibetan people of Burma/Myanmar) creator goddess. ;Asia;Burma;Approved;2006;65;10.01.2006
Venus;CHAPELLE;VEAA640N10380;Named formation;Crater;AA;Georgette CHAPELLE;Approved by IAU in 1991;Journalist;U.S.A.;American;20;20 th century;;??;;??;Killed in Viet Nam.;103.8;103 ° 12 ' ;6.4;6 ° 24 '  North;v23;22;22;Venus;1142;Chapelle;Chapelle;Crater, craters;AA;22;6.4;103.8;;;;;Planetographic  +East  0 - 360;v23;Georgette. Am. photo-journalist, killed in Viet Nam (1919-1965).;North America;American;Approved;1991;99;10.01.2006
Venus;CHARYKH KEYOK DORSA;VEDO5450N28500;Named formation;Ridge;DO;CHARYKH KEYOK DORSA;Approved by IAU in 1997;Not appliable;Siberia;Siberian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Khakasian (S. Siberia) magic bird.;285;285 ° 0 ' ;54.5;54 ° 30 '  North;v06;550;;Venus;1158;Charykh-Keyok Dorsa;Charykh Keyok Dorsa;Dorsum, dorsa;DO;550;54.5;285;;;;;Planetographic  +East  0 - 360;v06;Khakasian (S. Siberia) magic bird.;Asia;Siberia;Approved;1997;107;12/30/08
Venus;CHASCA VALLIS;VEVA5280S35900;Named formation;Valley;VA;CHASCA VALLIS;Approved by IAU in 1997;Not appliable;Peru;Peruvian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Quechua name for planet Venus.;359;359 ° 0 ' ;-52.8;52 ° 48 '  South;v61;400;;Venus;1159;Chasca Vallis;Chasca Vallis;Vallis, valles;VA;400;-52.8;359;;;;;Planetographic  +East  0 - 360;v61;Quechua name for planet Venus.;South and Central America;Peru;Approved;1997;107;10.01.2006
Venus;CHECHEK;VEAA260S27230;Named formation;Crater;AA;CHECHEK;Approved by IAU in 1997;Not appliable;Tuva;Tuvan;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Tuva (Siberia) first name.;272.3;272 ° 42 ' ;-2.6;2 ° 36 '  South;v41;7.2;7.2;Venus;1168;Chechek;Chechek;Crater, craters;AA;7.2;-2.6;272.3;;;;;Planetographic  +East  0 - 360;v41;Tuva (Siberia) first name.;Asia;Tuva;Approved;1997;107;12/30/08
Venus;CHERNAVA COLLES;VECO1050S33550;Named formation;Small hills;CO;CHERNAVA COLLES;Approved by IAU in 1997;Not appliable;Russia;Russian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Russian sea maiden, sea czar's daughter.;335.5;335 ° 30 ' ;-10.5;10 ° 30 '  South;v43;1000;;Venus;1172;Chernava Colles;Chernava Colles;Collis, colles;CO;1000;-10.5;335.5;;;;;Planetographic  +East  0 - 360;v43;Russian sea maiden, sea czar's daughter.;Europe;Russia;Approved;1997;107;12/30/08
Venus;CHERSKAYA PATERA;VEPE520S23250;Named formation;Complex crater;PE;Mavra Pavlovna CHERSKAYA;Approved by IAU in 2003;Explorer;Russia;Russian;19;19 th century;;1850;;1900;Explorer of E. Siberia, wife of Ivan Chersky.;232.5;232 ° 30 ' ;-5.2;5 ° 12 '  South;v39;85;;Venus;1174;Cherskaya Patera;Cherskaya Patera;Patera, paterae;PE;85;-5.2;232.5;;;;;Planetographic  +East  0 - 360;v39;Mavra Pavlovna. Russian explorer of E. Siberia, wife of Ivan Chersky (c. 1850 - c. 1900).;Europe;Russia;Approved;2003;64;12/30/08
Venus;CHIH NU DORSUM;VEDO7300S19500;Named formation;Ridge;DO;CHIH NU DORSUM;Approved by IAU in 1994;Not appliable;China;Chinese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Chinese sky goddess.;195;195 ° 0 ' ;-73;73 ° 0 '  South;v59;625;;Venus;1180;Chih Nu Dorsum;Chih Nu Dorsum;Dorsum, dorsa;DO;625;-73;195;;;;;Planetographic  +East  0 - 360;v59;Chinese sky goddess.;Asia;China;Approved;1994;111;10.01.2006
Venus;CHIMON MANA TESSERA;VETE300S27000;Named formation;Polygonal terrain;TE;CHIMON MANA TESSERA;Approved by IAU in 1997;Not appliable;Hopi people;Hopi;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Hopi (SW USA) goddess of insane.;270;270 ° 0 ' ;-3;3 ° 0 '  South;;1500;;Venus;1182;Chimon-mana Tessera;Chimon mana Tessera;Tessera, tesserae;TE;1500;-3;270;;;;;Planetographic  +East  0 - 360;;Hopi (SW USA) goddess of insane.;North America;Hopi;Approved;1997;107;10.01.2006
Venus;CHIUN CORONA;VECR1830N34050;Named formation;Ovoid shaped feature;CR;CHIUN CORONA;Approved by IAU in 1994;Not appliable;Hebrew people;Hebrew;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Hebrew fertility goddess.;340.5;340 ° 30 ' ;18.3;18 ° 18 '  North;v31;150;;Venus;1187;Chiun Corona;Chiun Corona;Corona, coronae;CR;150;18.3;340.5;;;;;Planetographic  +East  0 - 360;v31;Hebrew fertility goddess.;Asia;Hebrew;Approved;1994;83;10.01.2006
Venus;CHIYOJO;VEAA4780S9570;Named formation;Crater;AA;CHIYOJO;Approved by IAU in 1991;Poet;Japan;Japanese;??;?? th century;;??;;??;Japanese poet.;95.7;95 ° 18 ' ;-47.8;47 ° 48 '  South;v47;40.2;40.2;Venus;1189;Chiyojo;Chiyojo;Crater, craters;AA;40.2;-47.8;95.7;;;;;Planetographic  +East  0 - 360;v47;Japanese poet.;Asia;Japan;Approved;1991;;10.01.2006
Venus;CHLOE;VEAA740S9860;Named formation;Crater;AA;CHLOE;Approved by IAU in 1994;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;First name from Greek.;98.6;98 ° 24 ' ;-7.4;7 ° 24 '  South;v35;18.6;18.6;Venus;1191;Chloe;Chloe;Crater, craters;AA;18.6;-7.4;98.6;;;;;Planetographic  +East  0 - 360;v35;First name from Greek.;Europe;Greek;Approved;1994;82;10.01.2006
Venus;CHLORIS MONS;VEMO4540S29460;Named formation;Mountain;MO;CHLORIS MONS;Approved by IAU in 1997;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek flower goddess.;294.6;294 ° 24 ' ;-45.4;45 ° 24 '  South;v53;180;;Venus;1192;Chloris Mons;Chloris Mons;Mons, montes;MO;180;-45.4;294.6;;;;;Planetographic  +East  0 - 360;v53;Greek flower goddess.;Europe;Greek;Approved;1997;83;10.01.2006
Venus;CHOLPON;VEAA4000N29000;Named formation;Crater;AA;CHOLPON;Approved by IAU in 1997;Not appliable;Kyrgyzstan;Kyrgyz;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Kyrgyz first name.;290;290 ° 0 ' ;40;40 ° 0 '  North;v17;6.3;6.3;Venus;1194;Cholpon;Cholpon;Crater, craters;AA;6.3;40;290;;;;;Planetographic  +East  0 - 360;v17;Kyrgyz first name.;Asia;Kyrgyzstan;Approved;1997;107;12/30/08
Venus;CHONDI CHASMA;VECM1850S23000;Named formation;Elongated steep-sided depression;CM;CHONDI CHASMA;Approved by IAU in 2003;Not appliable;Bangladesh;Bangladeshi;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Bengali goddess of wild animals.;230;230 ° 0 ' ;-18.5;18 ° 30 '  South;v39;1000;;Venus;1196;Chondi Chasma;Chondi Chasma;Chasma, chasmata;CM;1000;-18.5;230;-17;-19.5;235;226;Planetographic  +East  0 - 360;v39;Bengali goddess of wild animals.;Asia;Bangladesh;Approved;2003;65;10.01.2006
Venus;CHRISTIE;VEAA2830N7270;Named formation;Crater;AA;Agatha CHRISTIE;Approved by IAU in 1985;Novelist;Great Britain;British;20;20 th century;;1891;;1976;;72.7;72 ° 18 ' ;28.3;28 ° 18 '  North;v10;23.3;23.3;Venus;1201;Christie;Christie;Crater, craters;AA;23.3;28.3;72.7;28.3;27.9;72.6;72.6;Planetographic  +East  0 - 360;v10;Agatha. British novelist (1891-1976).;Europe;Great Britain;Approved;1985;46;10.01.2006
Venus;CHUBADO;VEAA4530N560;Named formation;Crater;AA;CHUBADO;Approved by IAU in 1997;Not appliable;Mali;Malian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Fulbe first name.;5.6;5 ° 24 ' ;45.3;45 ° 18 '  North;v08;7;7;Venus;1209;Chubado;Chubado;Crater, craters;AA;7;45.3;5.6;;;;;Planetographic  +East  0 - 360;v08;Fulbe first name.;Africa;Mali;Approved;1997;107;10.01.2006
Venus;CHUGINADAK MONS;VEMO3800S24600;Named formation;Mountain;MO;CHUGINADAK MONS;Approved by IAU in 1997;Not appliable;Aleutian;Aleutian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aleutian volcano goddess.;246;246 ° 0 ' ;-38;38 ° 0 '  South;v52;450;;Venus;1210;Chuginadak Mons;Chuginadak Mons;Mons, montes;MO;450;-38;246;;;;;Planetographic  +East  0 - 360;v52;Aleutian volcano goddess.;North America;Aleutian;Approved;1997;107;10.01.2006
Venus;CHUKU CORONA;VECR2350S26550;Named formation;Ovoid shaped feature;CR;CHUKU CORONA;Approved by IAU in 2000;Not appliable;Nigeria;Nigerian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Igbo (Nigeria) creator goddess.;265.5;265 ° 30 ' ;-23.5;23 ° 30 '  South;v40;380;;Venus;1211;Chuku Corona;Chuku Corona;Corona, coronae;CR;380;-23.5;265.5;;;;;Planetographic  +East  0 - 360;v40;Igbo (Nigeria) creator goddess.;Africa;Nigeria;Approved;2000;65;10.01.2006
Venus;CIPACTLI MONS;VEMO3150S33250;Named formation;Mountain;MO;CIPACTLI MONS;Approved by IAU in 1997;Not appliable;Aztec people;Aztec;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec crocodile-like monster-goddess from which the earth was created.;332.5;332 ° 30 ' ;-31.5;31 ° 30 '  South;v55;200;;Venus;1218;Cipactli Mons;Cipactli Mons;Mons, montes;MO;200;-31.5;332.5;;;;;Planetographic  +East  0 - 360;v55;Aztec crocodile-like monster-goddess from which the earth was created.;South and Central America;Aztec;Approved;1997;107;10.01.2006
Venus;CITLALPUL VALLIS;VEVA5180S18700;Named formation;Valley;VA;CITLALPUL VALLIS;Approved by IAU in 1994;Not appliable;Mexico;Mexican;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec name for planet Venus. Name changed from Citlalpul Valles.;187;187 ° 0 ' ;-51.8;51 ° 48 '  South;v59;3160;;Venus;1223;Citlalpul Vallis;Citlalpul Vallis;Vallis, valles;VA;3160;-51.8;187;-51.5;-59;205.5;168;Planetographic  +East  0 - 360;v59;Aztec name for planet Venus. Name changed from Citlalpul Valles.;North America;Mexico;Approved;1994;107;10.01.2006
Venus;CIUACOATL CORONA;VECR5300N15090;Named formation;Ovoid shaped feature;CR;CIUACOATL CORONA;Dropped by IAU in 1994;Not appliable;Aztec people;Aztec;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec earth goddess. Changed to Ciuacoatl Mons.;150.9;150 ° 6 ' ;53;53 ° 0 '  North;v04;100;;Venus;6806;[Ciuacoatl Corona];Ciuacoatl Corona;Corona, coronae;CR;100;53;150.9;;;;;Planetographic  +East  0 - 360;v04;Aztec earth goddess. Changed to Ciuacoatl Mons.;South and Central America;Aztec;Dropped;1994;27;03.01.2007
Venus;CIUACOATL MONS;VEMO5300N15090;Named formation;Mountain;MO;CIUACOATL MONS;Approved by IAU in 1997;Not appliable;Aztec people;Aztec;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec earth goddess. Changed from Ciuacoatl Corona.;150.9;150 ° 6 ' ;53;53 ° 0 '  North;v04;100;;Venus;1224;Ciuacoatl Mons;Ciuacoatl Mons;Mons, montes;MO;100;53;150.9;;;;;Planetographic  +East  0 - 360;v04;Aztec earth goddess. Changed from Ciuacoatl Corona.;South and Central America;Aztec;Approved;1997;27;10.01.2006
Venus;CLARA;VEAA3750S23530;Named formation;Crater;AA;CLARA;Approved by IAU in 2000;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;First name from Latin.;235.3;235 ° 42 ' ;-37.5;37 ° 30 '  South;v51;3.2;3.2;Venus;1228;Clara;Clara;Crater, craters;AA;3.2;-37.5;235.3;;;;;Planetographic  +East  0 - 360;v51;First name from Latin.;Europe;Latin;Approved;2000;109;10.01.2006
Venus;CLEMENTINA;VEAA3590N20860;Named formation;Crater;AA;CLEMENTINA;Approved by IAU in 2006;Not appliable;Portugal;Portugese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Portuguese form of Clementine, French first name.;208.6;208 ° 24 ' ;35.9;35 ° 54 '  North;v14;4;4;Venus;1238;Clementina;Clementina;Crater, craters;AA;4;35.9;208.6;;;;;Planetographic  +East  0 - 360;v14;Portuguese form of Clementine, French first name.;Europe;Portugal;Approved;2006;109;10.01.2006
Venus;CLEOPATRA;VEAA6580N710;Named formation;Crater;AA;CLEOPATRA;Approved by IAU in 1992;Queen;Egypt;Egyptian;-1;-1 th century;;-69;;-30;Notable for love affairs with Julius Caesar and Mark Anthony.;7.1;7 ° 54 ' ;65.8;65 ° 48 '  North;v02;105;105;Venus;1240;Cleopatra;Cleopatra;Crater, craters;AA;105;65.8;7.1;;;;;Planetographic  +East  0 - 360;v02;Egyptian queen, notable for love affairs with Julius Caesar and Mark Anthony (69-30 B.C.).;Africa;Egypt;Approved;1992;59;10.01.2006
Venus;CLEOPATRA PATERA;VEPE6600N690;Named formation;Complex crater;PE;CLEOPATRA PATERA;Dropped by IAU in 1992;Queen;Egypt;Egyptian;-1;-1 th century;;-69;;-30;Changed to Cleopatra as crater name.;6.9;6 ° 6 ' ;66;66 ° 0 '  North;v02;119;;Venus;6807;[Cleopatra Patera];Cleopatra Patera;Patera, paterae;PE;119;66;6.9;66;65.8;8.2;5.7;Planetographic  +East  0 - 360;v02;Egyptian queen c. 69-30 B.C. Changed to Cleopatra as crater name.;Africa;Egypt;Dropped;1992;47;03.01.2007
Venus;CLIDNA TESSERA;VETE4200S2900;Named formation;Polygonal terrain;TE;CLIDNA TESSERA;Approved by IAU in 1997;Not appliable;Ireland;Irish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Irish bird goddess of afterlife.;29;29 ° 0 ' ;-42;42 ° 0 '  South;v44;500;;Venus;1243;Clidna Tessera;Clidna Tessera;Tessera, tesserae;TE;500;-42;29;;;;;Planetographic  +East  0 - 360;v44;Irish bird goddess of afterlife.;Europe;Ireland;Approved;1997;107;10.01.2006
Venus;CLINE;VEAA2180S31710;Named formation;Crater;AA;Patsy CLINE;Approved by IAU in 1994;Singer;U.S.A.;American;20;20 th century;;1932;;1963;Patsy. American singer (1932-1963).;317.1;317 ° 54 ' ;-21.8;21 ° 48 '  South;v42;38;38;Venus;1244;Cline;Cline;Crater, craters;AA;38;-21.8;317.1;;;;;Planetographic  +East  0 - 360;v42;Patsy. American singer (1932-1963).;North America;American;Approved;1994;99;10.01.2006
Venus;CLIO;VEAA630N33350;Named formation;Crater;AA;CLIO;Approved by IAU in 1997;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek first name.;333.5;333 ° 30 ' ;6.3;6 ° 18 '  North;v31;11.4;11.4;Venus;1245;Clio;Clio;Crater, craters;AA;11.4;6.3;333.5;;;;;Planetographic  +East  0 - 360;v31;Greek first name.;Europe;Greek;Approved;1997;109;10.01.2006
Venus;CLONIA CORONA;VECR1600N16740;Named formation;Ovoid shaped feature;CR;CLONIA CORONA;Approved by IAU in 2003;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek Earth and nature goddess.;167.4;167 ° 36 ' ;16;16 ° 0 '  North;v25;100;;Venus;1248;Clonia Corona;Clonia Corona;Corona, coronae;CR;100;16;167.4;16.2;15.9;167.9;166.8;Planetographic  +East  0 - 360;v25;Greek Earth and nature goddess.;Europe;Greek;Approved;2003;127;10.01.2006
Venus;CLOTHO TESSERA;VETE5640N33490;Named formation;Polygonal terrain;TE;CLOTHO TESSERA;Approved by IAU in 1985;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek. one of three Fates.;334.9;334 ° 6 ' ;56.4;56 ° 24 '  North;v07;289;;Venus;1250;Clotho Tessera;Clotho Tessera;Tessera, tesserae;TE;289;56.4;334.9;56.5;56.2;337.2;332.6;Planetographic  +East  0 - 360;v07;Greek. one of three Fates.;Europe;Greek;Approved;1985;1;10.01.2006
Venus;COATLICUE CORONA;VECR6320N27300;Named formation;Ovoid shaped feature;CR;COATLICUE CORONA;Approved by IAU in 1985;Not appliable;Aztec people;Aztec;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Aztec earth goddess.;273;273 ° 0 ' ;63.2;63 ° 12 '  North;v06;199;;Venus;1254;Coatlicue Corona;Coatlicue Corona;Corona, coronae;CR;199;63.2;273;63.4;63;275.5;270.4;Planetographic  +East  0 - 360;v06;Aztec earth goddess.;South and Central America;Aztec;Approved;1985;1;10.01.2006
Venus;COCHRAN;VEAA5190N14340;Named formation;Crater;AA;Jacqueline COCHRAN;Approved by IAU in 1985;Aviator;U.S.A.;American;20;20 th century;;1906;;1980;;143.4;143 ° 36 ' ;51.9;51 ° 54 '  North;v04;100;100;Venus;1260;Cochran;Cochran;Crater, craters;AA;100;51.9;143.4;51.8;51.8;143.4;141.9;Planetographic  +East  0 - 360;v04;Jacqueline. American aviator (c. 1906-1980).;North America;American;Approved;1985;46;10.01.2006
Venus;COCOMAMA TESSERA;VETE6200S2300;Named formation;Polygonal terrain;TE;COCOMAMA TESSERA;Approved by IAU in 1997;Not appliable;Peru;Peruvian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Quechua (Peru) happiness goddess.;23;23 ° 0 ' ;-62;62 ° 0 '  South;v56;1600;;Venus;1262;Cocomama Tessera;Cocomama Tessera;Tessera, tesserae;TE;1600;-62;23;;;;;Planetographic  +East  0 - 360;v56;Quechua (Peru) happiness goddess.;South and Central America;Peru;Approved;1997;107;10.01.2006
Venus;CODIDON CORONA;VECR4600S5600;Named formation;Ovoid shaped feature;CR;CODIDON CORONA;Approved by IAU in 1997;Not appliable;Colombia;Colombian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Arauakan (Colombia) great mother goddess.;56;56 ° 0 ' ;-46;46 ° 0 '  South;v45;250;;Venus;1263;Codidon Corona;Codidon Corona;Corona, coronae;CR;250;-46;56;;;;;Planetographic  +East  0 - 360;v45;Arauakan (Colombia) great mother goddess.;South and Central America;Colombia;Approved;1997;107;10.01.2006
Venus;COHN;VEAA3330S20810;Named formation;Crater;AA;Carola COHN;Approved by IAU in 1994;Artist;Australia;Australian;20;20 th century;;1892;;1964;;208.1;208 ° 54 ' ;-33.3;33 ° 18 '  South;v50;18.3;18.3;Venus;1264;Cohn;Cohn;Crater, craters;AA;18.3;-33.3;208.1;;;;;Planetographic  +East  0 - 360;v50;Carola. Australian artist (1892-1964).;Oceania;Australia;Approved;1994;110;10.01.2006
Venus;COLETTE;VEAA6500N32200;Named formation;Crater;AA;COLETTE;Dropped by IAU in 1982;Not appliable;France;French;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Changed to Colette Patera.;322;322 ° 0 ' ;65;65 ° 0 '  North;v07;0;0;Venus;6808;[Colette];Colette;Crater, craters;AA;0;65;322;;;;;Planetographic  +East  0 - 360;v07;Changed to Colette Patera.;Europe;France;Dropped;1982;56;03.01.2007
Venus;COLETTE PATERA;VEPE6630N32280;Named formation;Complex crater;PE;Claudine COLETTE;Approved by IAU in 1982;Novelist;France;French;20;20 th century;;1873;;1954;;322.8;322 ° 12 ' ;66.3;66 ° 18 '  North;v07;149;;Venus;1267;Colette Patera;Colette Patera;Patera, paterae;PE;149;66.3;322.8;66.2;66.2;324.1;321.6;Planetographic  +East  0 - 360;v07;Claudine. French novelist (1873-1954).;Europe;France;Approved;1982;99;10.01.2006
Venus;COLIJNSPLAAT CORONA;VECR3200S15100;Named formation;Ovoid shaped feature;CR;COLIJNSPLAAT CORONA;Approved by IAU in 1994;Not appliable;Germany;German;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Teutonic fertility goddess.;151;151 ° 0 ' ;-32;32 ° 0 '  South;v49;350;;Venus;1268;Colijnsplaat Corona;Colijnsplaat Corona;Corona, coronae;CR;350;-32;151;;;;;Planetographic  +East  0 - 360;v49;Teutonic fertility goddess.;Europe;Teutonic;Approved;1994;;10.01.2006
Venus;COLLEEN;VEAA6080S16220;Named formation;Crater;AA;COLLEEN;Approved by IAU in 1994;Not appliable;Ireland;Irish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Irish first name.;162.2;162 ° 48 ' ;-60.8;60 ° 48 '  South;v58;13.5;13.5;Venus;1269;Colleen;Colleen;Crater, craters;AA;13.5;-60.8;162.2;;;;;Planetographic  +East  0 - 360;v58;Irish first name.;Europe;Ireland;Approved;1994;82;10.01.2006
Venus;COLONNA;VEAA6470N21680;Named formation;Crater;AA;Vittoria COLONNA;Dropped by IAU in 1994;Poet;Italy;Italian;16;16 th century;;1490;;1547;;216.8;216 ° 12 ' ;64.7;64 ° 42 '  North;v05;28;28;Venus;6809;[Colonna];Colonna;Crater, craters;AA;28;64.7;216.8;;;;;Planetographic  +East  0 - 360;v05;Vittoria. Italian poet (c. 1490-1547).;Europe;Italy;Dropped;1994;99;03.01.2007
Venus;COMNENA;VEAA120N34370;Named formation;Crater;AA;Anna COMNENA;Approved by IAU in 1994;Writer;Byzantine;Byzantin;11;11 th century;;1083;;1148;Byzantine princess.;343.7;343 ° 18 ' ;1.2;1 ° 12 '  North;v31;19.5;19.5;Venus;1277;Comnena;Comnena;Crater, craters;AA;19.5;1.2;343.7;;;;;Planetographic  +East  0 - 360;v31;Anna. Byzantine princess, physician, writer (1083-1148).;Europe;Byzantine;Approved;1994;99;10.01.2006
Venus;CONWAY;VEAA4830N3900;Named formation;Crater;AA;Anne Finch CONWAY;Approved by IAU in 1994;Scientist;England;English;17;17 th century;;1631;;1679;Natural scientist.;39;39 ° 0 ' ;48.3;48 ° 18 '  North;v09;49.3;49.3;Venus;1290;Conway;Conway;Crater, craters;AA;49.3;48.3;39;;;;;Planetographic  +East  0 - 360;v09;Anne Finch. English natural scientist (1631-1679).;Europe;England;Approved;1994;99;10.01.2006
Venus;COPACATI MONS;VEMO3480N27680;Named formation;Mountain;MO;COPACATI MONS;Approved by IAU in May 10, 2007;Not appliable;Inca people;Inca;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Inca lake goddess.;276.8;276 ° 12 ' ;34.8;34 ° 48 '  North;v17;80;;Venus;14288;Copacati Mons;Copacati Mons;Mons, montes;MO;80;34.8;276.8;35.2;34.4;277.3;276.3;Planetographic  +East  0 - 360;v17;Inca lake goddess.;South and Central America;Inca;Approved;May 10, 2007;127;05.10.2007
Venus;COPIA CORONA;VECR4250S7550;Named formation;Ovoid shaped feature;CR;COPIA CORONA;Approved by IAU in 1994;Not appliable;Ancient Roma;Roman;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Roman goddess of plenty.;75.5;75 ° 30 ' ;-42.5;42 ° 30 '  South;v46;500;;Venus;1298;Copia Corona;Copia Corona;Corona, coronae;CR;500;-42.5;75.5;;;;;Planetographic  +East  0 - 360;v46;Roman goddess of plenty.;Europe;Roman;Approved;1994;43;10.01.2006
Venus;CORDAY PATERA;VEPE6270N4020;Named formation;Complex crater;PE;Charlotte CORDAY;Dropped by IAU in 1991;Patriot;France;French;18;18 th century;;1768;;1798;;40.2;40 ° 48 ' ;62.7;62 ° 42 '  North;v02;135;;Venus;6810;[Corday Patera];Corday Patera;Patera, paterae;PE;135;62.7;40.2;62.7;62.6;41.3;39.1;Planetographic  +East  0 - 360;v02;Charlotte. French patriot (1768-1798).;Europe;France;Dropped;1991;46;03.01.2007
Venus;CORI;VEAA2540N7290;Named formation;Crater;AA;Gerty CORI;Approved by IAU in 1991;Biochemist;Czechoslovakia;Czechoslovakian;20;20 th century;;1896;;1957;Nobel laureate.;72.9;72 ° 6 ' ;25.4;25 ° 24 '  North;v10;56.1;56.1;Venus;1309;Cori;Cori;Crater, craters;AA;56.1;25.4;72.9;;;;;Planetographic  +East  0 - 360;v10;Gerty. Czech biochemist, Nobel laureate (1896-1957).;Europe;Czechoslovakia;Approved;1991;99;10.01.2006
Venus;CORINNA;VEAA2290N4060;Named formation;Crater;AA;CORINNA;Approved by IAU in 1994;Poet;Greece;Greek;-5;-5 th century;;??;;-490;;40.6;40 ° 24 ' ;22.9;22 ° 54 '  North;v21;19.2;19.2;Venus;1311;Corinna;Corinna;Crater, craters;AA;19.2;22.9;40.6;;;;;Planetographic  +East  0 - 360;v21;Greek poet (fl. c. 490 B.C.).;Europe;Greek;Approved;1994;99;10.01.2006
Venus;CORPMAN;VEAA30N15180;Named formation;Crater;AA;Elizabeth CORPMAN;Approved by IAU in 1994;Astronomer;Poland;Polish;17;17 th century;;??;;??;Wife of Hevelius.;151.8;151 ° 12 ' ;0.3;0 ° 18 '  North;v25;46;46;Venus;1317;Corpman;Corpman;Crater, craters;AA;46;0.3;151.8;;;;;Planetographic  +East  0 - 360;v25;Elizabeth. Polish astronomer, wife of Hevelius (17th century).;Europe;Poland;Approved;1994;89;10.01.2006
