BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercury;Hiroshige;MEAA1333S33303W;Named formation;Crater;AA;Ando HIROSHIGE;IAU approuved 1976;Artist;Japan;from Japan;19;19 th century;???;1797;???;1858;???;333.03;26 ° 58 '  W;-13.33;14 ° 20 ' S;H-06;138.42;138.42;83;83;Mercury;2523;Hiroshige;Hiroshige;Crater, craters;AA;138.42;-13.33;333.03;-11.71;-14.96;334.7;331.36;Planetographic  +East  0 - 360;H-06;Ando. Japanese artist (1797-1858).;Asia;Japan;Approved;1976;80;07/03/2011;
Mercury;Hitomaro;MEAA1607S34428W;Named formation;Crater;AA;Kakinomoto No HITOMARO;IAU approuved 1976;Poet;Japan;from Japan;7;7 th century;???;665;???;700;???;344.28;15 ° 43 '  W;-16.07;17 ° 4 ' S;H-06;105.21;105.21;63;63;Mercury;2526;Hitomaro;Hitomaro;Crater, craters;AA;105.21;-16.07;344.28;-14.84;-17.31;345.56;342.99;Planetographic  +East  0 - 360;H-06;Kakinomoto No. Japanese poet (c. 655-c. 700).;Asia;Japan;Approved;1976;59;07/03/2011;
Mercury;Hodgkins;MEAA2922N1826E;Named formation;Crater;AA;Frances HODGKINS;IAU approuved Jul 9, 2009;Painter;New Zealand;from New Zealand;20;20 th century;???;1869;???;1947;???;18.26;18 ° 44 '  E;29.22;29 ° 47 ' N;H-05;19.15;19.15;11;11;Mercury;14583;Hodgkins;Hodgkins;Crater, craters;AA;19.15;29.22;18.26;29.44;28.99;18.52;18;Planetographic  +East  0 - 360;H-05;Frances. New Zealand painter (1869-1947).;Oceania;New Zealand;Approved;Jul 9, 2009;210;07/03/2011;
Mercury;Hokusai;MEAA5776N1690E;Named formation;Crater;AA;Katsushika HOKUSAI;IAU approuved Mar 3, 2010;Painter;Japan;from Japan;19;19 th century;???;1760;???;1849;???;16.9;16 ° 6 '  E;57.76;57 ° 14 ' N;H-05;114.03;114.03;69;69;Mercury;14644;Hokusai;Hokusai;Crater, craters;AA;114.03;57.76;16.9;59.1;56.43;19.41;14.39;Planetographic  +East  0 - 360;H-05;Katsushika. Japanese painter, draftsman, and printmaker (1760-1849).;Asia;Japan;Approved;Mar 3, 2010;211;07/03/2011;
Mercury;Holbein;MEAA3611N33026W;Named formation;Crater;AA;Hans HOLBEIN;IAU approuved 1979;Painter;Germany;from Germany;16;16 th century;???;1465;???;1524;???;330.26;29 ° 44 '  W;36.11;36 ° 53 ' N;H-02;115.51;115.51;69;69;Mercury;2536;Holbein;Holbein;Crater, craters;AA;115.51;36.11;330.26;37.46;34.75;331.94;328.58;Planetographic  +East  0 - 360;H-02;Hans (c. 1465-1524), and Hans (c. 1497-1543). German painters.;Europe;Germany;Approved;1979;59;07/03/2011;
Mercury;Holberg;MEAA6737S30041W;Named formation;Crater;AA;Ludvig HOLBERG;IAU approuved 1976;Writer;Norway;from Norway;17;17 th century;???;1684;???;1754;???;300.41;59 ° 35 '  W;-67.37;68 ° 22 ' S;H-15;64.4;64.4;38;38;Mercury;2537;Holberg;Holberg;Crater, craters;AA;64.4;-67.37;300.41;-66.61;-68.12;302.38;298.45;Planetographic  +East  0 - 360;H-15;Ludvig. Norwegian-Danish writer (1684-1754).;Europe;Norway;Approved;1976;59;07/03/2011;
Mercury;Holst;MEAA1733S4510E;Named formation;Crater;AA;Gustav Theodore HOLST;IAU approuved Apr 24, 2012;Composer;England;from England;20;20 th century;???;1874;???;1934;???;45.1;45 ° 54 '  E;-17.33;18 ° 20 ' S;H-10;169.95;169.95;102;102;Mercury;14963;Holst;Holst;Crater, craters;AA;169.95;-17.33;45.1;-15.35;-19.3;47.19;43.01;Planetographic  +East  0 - 360;H-10;Gustav Theodore. British composer (1874-1934).;Europe;England;Approved;Apr 24, 2012;75;4/24/12;
Mercury;Homer;MEAA126S32342W;Named formation;Crater;AA;HOMER;IAU approuved 1976;Poet;Greece;from Greece;-8;8 th century B.C.;???;???;???;???;???;323.42;36 ° 35 '  W;-1.26;2 ° 16 ' S;H-06;318.7;318.7;192;192;Mercury;2545;Homer;Homer;Crater, craters;AA;318.7;-1.26;323.42;2.49;-5;327.16;319.68;Planetographic  +East  0 - 360;H-06;Greek epic poet (8th or 9th century B.C.).;Europe;Greek;Approved;1976;59;07/03/2011;
Mercury;Hopper;MEAA1240S30410W;Named formation;Crater;AA;Edward HOPPER;IAU approuved Dec 19, 2012;Painter;United States;from United States;20;20 th century;???;1882;???;1967;???;304.1;55 ° 54 '  W;-12.4;13 ° 24 ' S;H-06;35.62;35.62;21;21;Mercury;15080;Hopper;Hopper;Crater, craters;AA;35.62;-12.4;304.1;-11.99;-12.82;304.53;303.68;Planetographic  +East  0 - 360;H-06;Edward. American painter (1882-1967).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercury;Horace;MEAA6931S31010W;Named formation;Crater;AA;HORACE;IAU approuved 1976;Poet;Roma;from Roma;1;1 th century;???;-65;???;-8;???;310.1;49 ° 54 '  W;-69.31;70 ° 19 ' S;H-15;56.07;56.07;33;33;Mercury;2552;Horace;Horace;Crater, craters;AA;56.07;-69.31;310.1;-68.66;-69.97;311.96;308.23;Planetographic  +East  0 - 360;H-15;Roman poet (65-8 B.C.).;Europe;Roman;Approved;1976;80;07/03/2011;
Mercury;Hovnatanian;MEAA773S17283E;Named formation;Crater;AA;Hakop HOVNATANIAN;IAU approuved Nov 20, 2008;Painter;Armenia;from Armenia;19;19 th century;???;1806;???;1881;???;172.83;172 ° 10 '  E;-7.73;8 ° 44 ' S;H-08;34.43;34.43;20;20;Mercury;14510;Hovnatanian;Hovnatanian;Crater, craters;AA;34.43;-7.73;172.83;-7.33;-8.14;173.09;172.56;Planetographic  +East  0 - 360;H-08;Hakop. Armenian painter (1806-1881).;Asia;Armenian;Approved;Nov 20, 2008;211;07/03/2011;
Mercury;Hugo;MEAA3958N31146W;Named formation;Crater;AA;Victor HUGO;IAU approuved 1979;Poet;France;from France;19;19 th century;???;1802;???;1885;???;311.46;48 ° 32 '  W;39.58;39 ° 25 ' N;H-02;206.2;206.2;124;124;Mercury;2576;Hugo;Hugo;Crater, craters;AA;206.2;39.58;311.46;42;37.16;314.61;308.32;Planetographic  +East  0 - 360;H-02;Victor. French writer, dramatist and poet (1802-1885).;Europe;France;Approved;1979;59;07/03/2011;
Mercury;Hun Kal;MEAA41S34006W;Named formation;Crater;AA;HUN KAL;IAU approuved 1976;Not appliable;Mayan nation;from Mayan nation;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Means "20" in Mayan language.;340.06;19 ° 56 '  W;-0.41;1 ° 25 ' S;H-06;0.93;0.93;0;0;Mercury;2584;Hun Kal;Hun Kal;Crater, craters;AA;0.93;-0.41;340.06;-0.4;-0.42;340.08;340.05;Planetographic  +East  0 - 360;H-06;Means "20" in Mayan language.;South and Central America;Mayan;Approved;1976;80;07/03/2011;20th meridian passes through this crater. (IAU-defined longitude is 20 degrees.)
Mercury;Ibsen;MEAA2438S32409W;Named formation;Crater;AA;Heinrich J. IBSEN;IAU approuved 1976;Poet;Norway;from Norway;20;20 th century;???;1828;???;1906;???;324.09;35 ° 55 '  W;-24.38;25 ° 23 ' S;H-11;159.04;159.04;96;96;Mercury;2638;Ibsen;Ibsen;Crater, craters;AA;159.04;-24.38;324.09;-22.51;-26.25;326.14;322.04;Planetographic  +East  0 - 360;H-11;Heinrich J.. Norwegian poet and dramatist (1828-1906).;Europe;Norway;Approved;1976;59;07/03/2011;
Mercury;Ictinus;MEAA7921S18440W;Named formation;Crater;AA;ICTINUS;IAU approuved 1976;Architect;Greece;from Greece;-5;5 th century B.C.;???;??;???;??;???;184.4;175 ° 36 '  W;-79.21;80 ° 13 ' S;H-15;58.03;58.03;35;35;Mercury;2645;Ictinus;Ictinus;Crater, craters;AA;58.03;-79.21;184.4;-78.24;-80.19;191.04;178.81;Planetographic  +East  0 - 360;H-15;Greek architect (5th century B.C.).;Europe;Greek;Approved;1976;59;07/03/2011;
Mercury;Imhotep;MEAA1806S32259W;Named formation;Crater;AA;IMHOTEP;IAU approuved 1976;Physician;Egypt;from Egypt;-27;27 th century B.C.;???;2686;???;2613;???;322.59;37 ° 25 '  W;-18.06;19 ° 4 ' S;H-06;158.78;158.78;96;96;Mercury;2678;Imhotep;Imhotep;Crater, craters;AA;158.78;-18.06;322.59;-16.19;-19.92;324.55;320.63;Planetographic  +East  0 - 360;H-06;Egyptian physician and sage (c. 2686-2613 B.C.).;Africa;Egypt;Approved;1976;59;07/03/2011;
Mercury;Ives;MEAA3290S24795W;Named formation;Crater;AA;Charles A. "Ohiyesa" IVES;IAU approuved 1979;Composer;U. S. A.;from U. S. A.;20;20 th century;???;1874;???;1954;???;247.95;112 ° 3 '  W;-32.9;33 ° 54 ' S;H-12;18.42;18.42;11;11;Mercury;2761;Ives;Ives;Crater, craters;AA;18.42;-32.9;247.95;-32.68;-33.12;248.2;247.69;Planetographic  +East  0 - 360;H-12;Charles. American composer (1874-1954).;North America;American;Approved;1979;59;07/03/2011;
Mercury;Izquierdo;MEAA163S10705E;Named formation;Crater;AA;M. IZQUIERDO;IAU approuved Jul 9, 2009;Painter;Mexico;from Mexico;20;20 th century;???;1902;???;1955;???;107.05;107 ° 57 '  E;-1.63;2 ° 38 ' S;H-09;174.15;174.15;105;105;Mercury;14584;Izquierdo;Izquierdo;Crater, craters;AA;174.15;-1.63;107.05;0.42;-3.67;109.1;105.01;Planetographic  +East  0 - 360;H-09;MarÃ­a. Mexican painter (c.1902-1955).;North America;Mexico;Approved;Jul 9, 2009;210;07/03/2011;
Mercury;Janacek;MEAA5560N20512W;Named formation;Crater;AA;Leos JANACEK;IAU approuved 1985;Composer;Czechoslovakia;from Czechoslovakia;20;20 th century;???;1854;???;1928;???;205.12;154 ° 53 '  W;55.6;55 ° 24 ' N;H-03;47.73;47.73;28;28;Mercury;2804;JanÃ¡Äek;Janacek;Crater, craters;AA;47.73;55.6;205.12;56.16;55.04;206.11;204.13;Planetographic  +East  0 - 360;H-03;Leos. Czechoslovakian composer (1854-1928).;Europe;Czechoslovakia;Approved;1985;59;07/03/2011;
Mercury;Jokai;MEAA7181N22116W;Named formation;Crater;AA;Mor JOKAI;IAU approuved 1979;Novelist;Hungary;from Hungary;20;20 th century;???;1825;???;1904;???;221.16;138 ° 50 '  W;71.81;71 ° 11 ' N;H-01;93.27;93.27;56;56;Mercury;2877;JÃ³kai;Jokai;Crater, craters;AA;93.27;71.81;221.16;72.9;70.71;224.68;217.64;Planetographic  +East  0 - 360;H-01;Mor. Hungarian novelist (1825-1904).;Europe;Hungary;Approved;1979;59;07/03/2011;
Mercury;Joplin;MEAA3808S2541E;Named formation;Crater;AA;Scott JOPLIN;IAU approuved Dec 19, 2012;Composer;United States;from United States;20;20 th century;???;1868;???;1917;???;25.41;25 ° 35 '  E;-38.08;39 ° 5 ' S;H-14;138.98;138.98;84;84;Mercury;15081;Joplin;Joplin;Crater, craters;AA;138.98;-38.08;25.41;-36.45;-39.72;27.24;23.59;Planetographic  +East  0 - 360;H-14;Scott. American composer (1868 â€“ 1917).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercury;Judah Ha Levi;MEAA1075N25199W;Named formation;Crater;AA;JUDAH HA LEVI;IAU approuved 1976;Poet;Jewish people;from Jewish people;12;12 th century;???;1075;???;1141;???;251.99;108 ° 1 '  W;10.75;10 ° 15 ' N;H-07;85.61;85.61;51;51;Mercury;2853;Judah Ha-Levi;Judah Ha Levi;Crater, craters;AA;85.61;10.75;251.99;11.76;9.75;253.02;250.97;Planetographic  +East  0 - 360;H-07;Judah. Jewish poet and religious philosopher (c. 1075-1141).;Asia;Jewish;Approved;1976;59;07/03/2011;
Mercury;Kalidasa;MEAA1833S18030W;Named formation;Crater;AA;KALIDASA;IAU approuved 1976;Poet;India;from India;5;5 th century;???;???;???;???;???;180.3;179 ° 42 '  W;-18.33;19 ° 20 ' S;H-08;160.97;160.97;97;97;Mercury;3180;KÄlidÄsÄ;Kalidasa;Crater, craters;AA;160.97;-18.33;180.3;-17.06;-19.6;181.57;178.69;Planetographic  +East  0 - 360;H-08;Indian poet and dramatist (c. 5th century).;Asia;India;Approved;1976;59;07/03/2011;
Mercury;Kandinsky;MEAA8790N7990E;Named formation;Crater;AA;Wassily KANDINSKY;IAU approuved Aug 6, 2012;Painter;Russia;from Russia;20;20 th century;???;1866;???;1944;???;79.9;79 ° 6 '  E;87.9;87 ° 6 ' N;H-01;60;60;36;36;Mercury;15022;Kandinsky;Kandinsky;Crater, craters;AA;60;87.9;79.9;;;;;Planetographic  +East  0 - 360;H-01;Wassily. Russian painter (1866-1944).;Europe;Russia;Approved;Aug 6, 2012;75;06/08/2012;
Mercury;Keats;MEAA7042S20302W;Named formation;Crater;AA;John KEATS;IAU approuved 1976;Poet;England;from England;18;18 th century;???;1795;???;1821;???;203.02;156 ° 59 '  W;-70.42;71 ° 25 ' S;H-15;107.85;107.85;65;65;Mercury;2975;Keats;Keats;Crater, craters;AA;107.85;-70.42;203.02;-69.15;-71.69;206.8;199.24;Planetographic  +East  0 - 360;H-15;John. English poet (1795-1821).;Europe;England;Approved;1976;59;07/03/2011;
Mercury;Kenko;MEAA2129S34377W;Named formation;Crater;AA;Yashida Ca KENKO;IAU approuved 1976;Writer;Japan;from Japan;14;14 th century;???;1283;???;1352;???;343.77;16 ° 14 '  W;-21.29;22 ° 17 ' S;H-06;105.12;105.12;63;63;Mercury;2987;KenkÅ;Kenko;Crater, craters;AA;105.12;-21.29;343.77;-20.05;-22.52;345.09;342.44;Planetographic  +East  0 - 360;H-06;Yashida Ca. Japanese writer (1283-1352).;Asia;Japan;Approved;1976;80;07/03/2011;
Mercury;Kertesz;MEAA2735N14622E;Named formation;Crater;AA;Andréa KERTESZ;IAU approuved Apr 8, 2008;Photographer;U. S. A.;from U. S. A.;20;20 th century;???;1894;???;1985;???;146.22;146 ° 47 '  E;27.35;27 ° 39 ' N;H-04;31.55;31.55;19;19;Mercury;14398;KertÃ©sz;Kertesz;Crater, craters;AA;31.55;27.35;146.22;27.72;26.97;146.64;145.8;Planetographic  +East  0 - 360;H-04;AndrÃ©. Hungarian-born American photographer (1894-1985).;North America;American;Approved;Apr 8, 2008;75;07/03/2011;
Mercury;Khansa;MEAA5903S30824W;Named formation;Crater;AA;Al KHANSA;IAU approuved 1976;Poet;Arabia;from Arabia;6;6 th century;???;???;???;???;???;308.24;51 ° 46 '  W;-59.03;60 ° 2 ' S;H-11;112.93;112.93;68;68;Mercury;3005;Khansa;Khansa;Crater, craters;AA;112.93;-59.03;308.24;-57.7;-60.35;310.82;305.66;Planetographic  +East  0 - 360;H-11;Al. Arab female poet (c. 6th century).;Asia;Arabian;Approved;1976;59;07/03/2011;
Mercury;Kipling;MEAA1935S7205E;Named formation;Crater;AA;RudyardKIPLING;IAU approuved Mar 3, 2010;Author;England;from England;20;20 th century;???;1865;???;1936;???;72.05;72 ° 57 '  E;-19.35;20 ° 21 ' S;H-09;164.27;164.27;99;99;Mercury;14646;Kipling;Kipling;Crater, craters;AA;164.27;-19.35;72.05;-17.42;-21.28;74.09;70;Planetographic  +East  0 - 360;H-09;Rudyard. English author (1865-1936).;Europe;England;Approved;Mar 3, 2010;227;07/03/2011;
Mercury;Kobro;MEAA8220S8120E;Named formation;Crater;AA;Katarzyna KOBRO;IAU approuved Dec 19, 2012;Sculptor;Poland;from Poland;20;20 th century;???;1898;???;1951;???;81.2;81 ° 48 '  E;-82.2;83 ° 12 ' S;H-15;54;54;32;32;Mercury;15082;Kobro;Kobro;Crater, craters;AA;54;-82.2;81.2;;;;;Planetographic  +East  0 - 360;H-15;Katarzyna. Polish sculptor (1898-1951).;Europe;Poland;Approved;Dec 19, 2012;210;12/19/12;
Mercury;Kofi;MEAA5679N11823E;Named formation;Crater;AA;Vincent Akwete KOFI;IAU approuved Apr 24, 2012;Sculptor;Ghana;from Ghana;20;20 th century;???;1923;???;1974;???;118.23;118 ° 46 '  E;56.79;56 ° 13 ' N;H-04;135.87;135.87;82;82;Mercury;14964;Kofi;Kofi;Crater, craters;AA;135.87;56.79;118.23;58.38;55.19;121;115.45;Planetographic  +East  0 - 360;H-04;Vincent Akwete. Ghanaian sculptor (1923-1974).;Africa;Ghana;Approved;Apr 24, 2012;267;4/24/12;
Mercury;Komeda;MEAA8290S9010E;Named formation;Crater;AA;Krzysztof KOMEDA;IAU approuved Dec 19, 2012;Composer;Poland;from Poland;20;20 th century;???;1931;???;1969;???;90.1;90 ° 54 '  E;-82.9;83 ° 54 ' S;H-15;54;54;32;32;Mercury;15083;Komeda;Komeda;Crater, craters;AA;54;-82.9;90.1;;;;;Planetographic  +East  0 - 360;H-15;Krzysztof. Polish composer and musician (1931- 1969).;Europe;Poland;Approved;Dec 19, 2012;287;12/19/12;
Mercury;Kosho;MEAA5985N22010W;Named formation;Crater;AA;KOSHO;IAU approuved 1985;Sculptor;Japan;from Japan;13;13 th century;???;???;???;???;???;220.1;139 ° 54 '  W;59.85;59 ° 9 ' N;H-03;64.57;64.57;39;39;Mercury;3181;KÅshÅ;Kosho;Crater, craters;AA;64.57;59.85;220.1;60.61;59.09;221.61;218.59;Planetographic  +East  0 - 360;H-03;Japanese sculptor (13th century).;Asia;Japan;Approved;1985;80;07/03/2011;
Mercury;Kuan Han Ch ing;MEAA2940N30636W;Named formation;Crater;AA;KUAN HAN CH ING;IAU approuved 1979;Dramatist;China;from China;14;14 th century;???;1241;???;1320;???;306.36;53 ° 38 '  W;29.4;29 ° 36 ' N;H-02;143.72;143.72;86;86;Mercury;3131;Kuan Han-Ch'ing;Kuan Han Ch ing;Crater, craters;AA;143.72;29.4;306.36;31.09;27.71;308.3;304.42;Planetographic  +East  0 - 360;H-02;Chinese dramatist (c. 1241-1320).;Asia;China;Approved;1979;59;07/03/2011;
Mercury;Kuiper;MEAA1132S32860W;Named formation;Crater;AA;Gerard P. KUIPER;IAU approuved 1976;Astronomer;U. S. A.;from U. S. A.;20;20 th century;???;1905;???;1973;???;328.6;31 ° 24 '  W;-11.32;12 ° 19 ' S;H-06;62.32;62.32;37;37;Mercury;3140;Kuiper;Kuiper;Crater, craters;AA;62.32;-11.32;328.6;-10.59;-12.05;329.35;327.85;Planetographic  +East  0 - 360;H-06;Gerard P.. Dutch-American astronomer, member of original Mariner Venus-Mercury Imaging Team (1905-1973).;North America;American;Approved;1976;59;07/03/2011;
Mercury;Kunisada;MEAA136N11288E;Named formation;Crater;AA;Utagawa KUNISADA;IAU approuved Jul 9, 2009;Printmaker;Japan;from Japan;19;19 th century;???;1786;???;1864;???;112.88;112 ° 7 '  E;1.36;1 ° 38 ' N;H-09;241.45;241.45;146;146;Mercury;14585;Kunisada;Kunisada;Crater, craters;AA;241.45;1.36;112.88;4.19;-1.48;115.72;110.04;Planetographic  +East  0 - 360;H-09;Utagawa. Japanese woodblock printmaker (1786-1864).;Asia;Japan;Approved;Jul 9, 2009;211;07/03/2011;
Mercury;Kurosawa;MEAA5263S33854W;Named formation;Crater;AA;Kinko KUROSAWA;IAU approuved 1976;Composer;Japan;from Japan;18;18 th century;???;???;???;???;???;338.54;21 ° 28 '  W;-52.63;53 ° 38 ' S;H-11;151.68;151.68;91;91;Mercury;3169;Kurosawa;Kurosawa;Crater, craters;AA;151.68;-52.63;338.54;-50.85;-54.41;341.48;335.61;Planetographic  +East  0 - 360;H-11;Kinko. Japanese composer (18th century).;Asia;Japan;Approved;1976;80;07/03/2011;
Mercury;Kyosai;MEAA2524N503E;Named formation;Crater;AA;Kawanabe KYOSAI;IAU approuved Dec 19, 2012;Artist;Japan;from Japan;19;19 th century;???;1831;???;1889;???;5.03;5 ° 58 '  E;25.24;25 ° 46 ' N;H-05;38.95;38.95;23;23;Mercury;15084;KyÅsai;Kyosai;Crater, craters;AA;38.95;25.24;5.03;25.7;24.78;5.49;4.56;Planetographic  +East  0 - 360;H-05;Kawanabe. Japanese artist (1831-1889).;Asia;Japan;Approved;Dec 19, 2012;211;12/19/12;
Mercury;Lange;MEAA639N10060E;Named formation;Crater;AA;Dorothea LANGE;IAU approuved Jul 9, 2009;Photographer;U. S. A.;from U. S. A.;20;20 th century;???;1895;???;1965;???;100.6;100 ° 24 '  E;6.39;6 ° 37 ' N;H-09;176.23;176.23;106;106;Mercury;14586;Lange;Lange;Crater, craters;AA;176.23;6.39;100.6;8.46;4.32;102.68;98.51;Planetographic  +East  0 - 360;H-09;Dorothea. American photographer (1895-1965).;North America;American;Approved;Jul 9, 2009;210;07/03/2011;
Mercury;Leopardi;MEAA7270S17644E;Named formation;Crater;AA;G. LEOPARDI;IAU approuved 1976;Poet;Italy;from Italy;19;19 th century;???;1798;???;1837;???;176.44;176 ° 34 '  E;-72.7;73 ° 42 ' S;H-15;71.45;71.45;43;43;Mercury;3353;Leopardi;Leopardi;Crater, craters;AA;71.45;-72.7;176.44;-72.02;-73.37;178.86;174.09;Planetographic  +East  0 - 360;H-15;G.. Italian poet, scholar, and philosopher (1798-1837).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;Lermontov;MEAA1527N31109W;Named formation;Crater;AA;Mikhail Yurevich LERMONTOV;IAU approuved 1976;Poet;Russia;from Russia;19;19 th century;???;1814;???;1841;???;311.09;48 ° 55 '  W;15.27;15 ° 44 ' N;H-06;165.82;165.82;100;100;Mercury;3356;Lermontov;Lermontov;Crater, craters;AA;165.82;15.27;311.09;17.22;13.32;313.1;309.07;Planetographic  +East  0 - 360;H-06;Mikhail Yurevich. Russian poet (1814-1841).;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Lessing;MEAA2842S26971W;Named formation;Crater;AA;Gotthold Ephraim LESSING;IAU approuved 1985;Dramatist;Germany;from Germany;18;18 th century;???;1729;???;1781;???;269.71;90 ° 17 '  W;-28.42;29 ° 25 ' S;H-12;95.39;95.39;57;57;Mercury;3360;Lessing;Lessing;Crater, craters;AA;95.39;-28.42;269.71;-27.3;-29.54;270.98;268.43;Planetographic  +East  0 - 360;H-12;Gotthold Ephraim. German critic and dramatist (1729-1781).;Europe;Germany;Approved;1985;59;07/03/2011;
Mercury;Li Ch ing Chao;MEAA7791S28860W;Named formation;Crater;AA;LI CH ING CHAO;IAU approuved 1976;Poet;China;from China;12;12 th century;???;1081;???;1141;???;288.6;71 ° 24 '  W;-77.91;78 ° 55 ' S;H-15;69.12;69.12;41;41;Mercury;3378;Li Ch'ing-Chao;Li Ch ing Chao;Crater, craters;AA;69.12;-77.91;288.6;-77.1;-78.72;292.47;284.72;Planetographic  +East  0 - 360;H-15;Chinese poet (1081-c. 1141).;Asia;China;Approved;1976;59;07/03/2011;
Mercury;Li Po;MEAA1720N32439W;Named formation;Crater;AA;LI PO;IAU approuved 1976;Poet;China;from China;6;6 th century;???;701;762;;???;324.39;35 ° 37 '  W;17.2;17 ° 48 ' N;H-06;109.63;109.63;66;66;Mercury;3380;Li Po;Li Po;Crater, craters;AA;109.63;17.2;324.39;18.48;15.91;325.73;323.04;Planetographic  +East  0 - 360;H-06;Chinese poet (701-762).;Asia;China;Approved;1976;59;07/03/2011;
Mercury;Liang K ai;MEAA3977S17562E;Named formation;Crater;AA;LIANG K AI;IAU approuved 1979;Painter;China;from China;13;13 th century;???;1140;???;1210;???;175.62;175 ° 23 '  E;-39.77;40 ° 46 ' S;H-13;144.95;144.95;87;87;Mercury;3383;Liang K'ai;Liang K ai;Crater, craters;AA;144.95;-39.77;175.62;-38.07;-41.47;177.84;173.41;Planetographic  +East  0 - 360;H-13;Chinese painter (c. 1140-1210).;Asia;China;Approved;1979;59;07/03/2011;
Mercury;Liguria;MEAL4500N13500E;Named formation;Albedo Feature;AL;LIGURIA;IAU approuved 1976;Not appliable;Roma;from Roma;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Albedo name for unimaged H-4 region.;135;135 ° 0 '  E;45;45 ° 0 ' N;H-04;??;??;??;??;Mercury;3399;Liguria;Liguria;Albedo Feature;AL;0;45;135;;;;;Planetographic  +East  0 - 360;H-04;Albedo name for unimaged H-4 region.;Europe;Roman;Approved;1976;60;07/03/2011;
Mercury;Lismer;MEAA8131N16672E;Named formation;Crater;AA;Arthur LISMER;IAU approuved Apr 24, 2012;Painter;Canada;from Canada;20;20 th century;???;1885;???;1969;???;166.72;166 ° 17 '  E;81.31;81 ° 41 ' N;H-01;139.12;139.12;84;84;Mercury;14956;Lismer;Lismer;Crater, craters;AA;139.12;81.31;166.72;82.9;79.64;176.77;156.62;Planetographic  +East  0 - 360;H-01;Arthur. Canadian painter (1885-1969).;North America;Canada;Approved;Apr 24, 2012;268;4/24/12;
Mercury;Liszt;MEAA1610S19179W;Named formation;Crater;AA;Franz S. LISZT;IAU approuved 1985;Composer;Hungary;from Hungary;19;19 th century;???;1811;???;1886;???;191.79;168 ° 13 '  W;-16.1;17 ° 6 ' S;H-08;78.64;78.64;47;47;Mercury;3424;Liszt;Liszt;Crater, craters;AA;78.64;-16.1;191.79;-15.18;-17.02;192.75;190.83;Planetographic  +East  0 - 360;H-08;Franz. Hungarian piano virtuoso and composer (1811-1886).;Europe;Hungary;Approved;1985;59;07/03/2011;
Mercury;Lu Hsun;MEAA3N33630W;Named formation;Crater;AA;Chou Shu-Jen aka LU HSUN;IAU approuved 1976;Writer;China;from China;20;20 th century;???;1881;???;1936;???;336.3;23 ° 42 '  W;0.03;0 ° 58 ' N;H-06;96.41;96.41;58;58;Mercury;3495;Lu Hsun;Lu Hsun;Crater, craters;AA;96.41;0.03;336.3;1.16;-1.1;337.44;335.17;Planetographic  +East  0 - 360;H-06;(Chou Shu-Jen). Chinese writer (1881-1936).;Asia;China;Approved;1976;59;07/03/2011;
