BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Jupiter;NORTH TROPICAL ZONE 0E;JUZO2000N0;Named formation;Light colored region;ZO;NORTH TROPICAL ZONE 0E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;0,00;0°0';20;20°0';421800;7700;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH TROPICAL ZONE 90E;JUZO2000N9000;Named formation;Light colored region;ZO;NORTH TROPICAL ZONE 90E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;90,00;90°0';20;20°0';421800;7700;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH TROPICAL ZONE 180E;JUZO2000N18000;Named formation;Light colored region;ZO;NORTH TROPICAL ZONE 180E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;180,00;180°0';20;20°0';421800;7700;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH TROPICAL ZONE 270E;JUZO2000N27000;Named formation;Light colored region;ZO;NORTH TROPICAL ZONE 270E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;270,00;270°0';20;20°0';421800;7700;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH EQUATORIAL BELT 0E;JUBE1100N0;Named formation;Dark colored region;BE;NORTH EQUATORIAL BELT 0E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;0,00;0°0';11;11°0';440700;14400;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH EQUATORIAL BELT 90E;JUBE1100N9000;Named formation;Dark colored region;BE;NORTH EQUATORIAL BELT 90E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;90,00;90°0';11;11°0';440700;14400;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH EQUATORIAL BELT 180E;JUBE1100N18000;Named formation;Dark colored region;BE;NORTH EQUATORIAL BELT 180E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;180,00;180°0';11;11°0';440700;14400;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;NORTH EQUATORIAL BELT 270E;JUBE1100N27000;Named formation;Dark colored region;BE;NORTH EQUATORIAL BELT 270E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;270,00;270°0';11;11°0';440700;14400;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;EQUATORIAL ZONE 0E;JUZO0N0;Named formation;Light colored region;ZO;EQUATORIAL ZONE 0E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;0,00;0°0';0;0°0';448900;16200;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;EQUATORIAL ZONE 90E;JUZO0N9000;Named formation;Light colored region;ZO;EQUATORIAL ZONE 90E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;90,00;90°0';0;0°0';448900;16200;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;EQUATORIAL ZONE 180E;JUZO0N18000;Named formation;Light colored region;ZO;EQUATORIAL ZONE 180E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;180,00;180°0';0;0°0';448900;16200;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
Jupiter;EQUATORIAL ZONE 270E;JUZO0N27000;Named formation;Light colored region;ZO;EQUATORIAL ZONE 270E;Unknown origin (18th century ?);Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;270,00;270°0';0;0°0';448900;16200;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data;No IAU data
