BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Mars;ARIADNES COLLES;MACO3481S17278;Formation nommée;Petites collines;CO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1982;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;172,78;172 ° 47 ' ;-34,81;-34 ° 49 ' ;mc29;188.01;???;Mars;375;Ariadnes Colles;Ariadnes Colles;Collis, colles;CO;188.01;-34.81;172.78;-33.51;-36.45;174.81;170.97;Planetographic  +East  0 - 360;mc29;Nom classique de formation à albédo.;Europe;Greek;Approved;1982;57;10/01/2006
Mars;THAUMASIA;MAAL3500S27500;Formation nommée;Formation à albedo;AL;Thaumas, Dieu des nuages.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;275,00;275 ° 0 ' ;-35,00;-34 ° 60 ' ;mc25;???;???;Mars;5952;Thaumasia;Thaumasia;Formation à albédo;AL;0,00;-35,00;275,00;;;;;Planetographic  +East  0 - 360;mc25;"Named for Thaumas, god de clouds; Arabia.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;SIRENUM FOSSAE;MAFO3589S19726;Formation nommée;Fossé;FO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1973;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;197,26;197 ° 16 ' ;-35,89;-35 ° 53 ' ;mc24;2731.21;???;Mars;5575;Sirenum Fossae;Sirenum Fossae;Fossa, fossae;FO;2731.21;-35.89;197.26;-23.54;-40,00;223.62;172.04;Planetographic  +East  0 - 360;mc24;Nom classique de formation à albédo.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;CORACIS FOSSAE;MAFO3614S27914;Formation nommée;Fossé;FO;Nom de formation à albédo à 46S, 87W.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;279,14;279 ° 8 ' ;-36,14;-36 ° 8 ' ;mc25;748.96;???;Mars;1305;Coracis Fossae;Coracis Fossae;Fossa, fossae;FO;748.96;-36.14;279.14;-30.3;-41.89;285.34;272.82;Planetographic  +East  0 - 360;mc25;Nom de formation à albédo à 46S, 87W.;Europe;Greek;Approved;1985;57;10/01/2006
Mars;MORPHEOS RUPES;MARU3632S12558;Formation nommée;Escarpement;RU;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1982;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;125,58;125 ° 35 ' ;-36,32;-36 ° 19 ' ;mc29;404.15;???;Mars;4041;Morpheos Rupes;Morpheos Rupes;Rupes, rupÄs;RU;404.15;-36.32;125.58;-35.86;-36.74;129.06;121.85;Planetographic  +East  0 - 360;mc29;Nom classique de formation à albédo.;Europe;Greek;Approved;1982;57;10/01/2006
Mars;GORGONUM CHAOS;MACH3759S18910;Formation nommée;Terrain brisé;CH;Nom de formation à albédo à 24S, 154W.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;189,10;189 ° 6 ' ;-37,59;-37 ° 35 ' ;mc24;150.71;???;Mars;2224;Gorgonum Chaos;Gorgonum Chaos;Chaos, chaoses;CH;150.71;-37.59;189.1;-36.32;-38.86;190.45;187.84;Planetographic  +East  0 - 360;mc24;Nom de formation à albédo à 24S, 154W.;Europe;Greek;Approved;1985;57;10/01/2006
Mars;NEREIDUM MONTES;MAMO3790S31679;Formation nommée;Montagne;MO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1973;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;316,79;316 ° 47 ' ;-37,90;-37 ° 54 ' ;mc26;1142.58;???;Mars;4214;Nereidum Montes;Nereidum Montes;Mons, montes;MO;1142.58;-37.9;316.79;-36.75;-49,00;330.14;303.09;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;HELLAS MONTES;MAMO3796S9761;Formation nommée;Montagne;MO;Formation à albédo.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;97,61;97 ° 37 ' ;-37,96;-37 ° 58 ' ;mc28;159.65;???;Mars;2431;Hellas Montes;Hellas Montes;Mons, montes;MO;159.65;-37.96;97.61;-36.89;-39.14;99.07;95.76;Planetographic  +East  0 - 360;mc28;Formation à albédo Hellas.;Europe;Greek;Approved;1991;57;10/01/2006
Mars;ALPHEUS COLLES;MACO3971S6153;Formation nommée;Petites collines;CO;Nom de formation à albédo à 45S, 292W.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;61,53;61 ° 32 ' ;-39,71;-39 ° 43 ' ;mc28;633.03;???;Mars;205;Alpheus Colles;Alpheus Colles;Collis, colles;CO;633.03;-39.71;61.53;-34.71;-44.85;66.5;56.68;Planetographic  +East  0 - 360;mc28;Nom de formation à albédo à 45S, 292W.;Europe;Greek;Approved;1985;55;10/01/2006
Mars;TERRA SIRENUM;MATA3983S20585;Formation nommée;Terrain étendu;TA;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;205,85;205 ° 51 ' ;-39,83;-39 ° 50 ' ;mc24;3635.18;???;Mars;5932;Terra Sirenum;Terra Sirenum;Terra, terrae;TA;3635.18;-39.83;205.85;-11.53;-67.8;249.68;180.07;Planetographic  +East  0 - 360;mc24;Nom classique de formation à albédo.;Europe;Greek;Approved;1979;57;10/01/2006
Mars;ICARIA;MAAL4000S23000;Formation nommée;Formation à albedo;AL;Terre d'Icare (Crete).;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;230,00;230 ° 0 ' ;-40,00;-39 ° 60 ' ;mc24;???;???;Mars;2639;Icaria;Icaria;Formation à albédo;AL;0,00;-40,00;230,00;;;;;Planetographic  +East  0 - 360;mc24;Land where Icarus lived (Crete).;Europe;Greek;Approved;1958;60;10/01/2006
Mars;AUSONIA;MAAL4000S11000;Formation nommée;Formation à albedo;AL;Terre des Ausones.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;110,00;110 ° 0 ' ;-40,00;-39 ° 60 ' ;mc28;???;???;Mars;479;Ausonia;Ausonia;Formation à albédo;AL;0,00;-40,00;110,00;;;;;Planetographic  +East  0 - 360;mc28;Country de the Aruncii (Ausones in Greek).;Europe;Greek;Approved;1958;60;10/01/2006
Mars;HELLAS;MAAL4000S7000;Formation nommée;Formation à albedo;AL;La Grèce .;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;70,00;70 ° 0 ' ;-40,00;-39 ° 60 ' ;mc28;???;???;Mars;2429;Hellas;Hellas;Formation à albédo;AL;0,00;-40,00;70,00;;;;;Planetographic  +East  0 - 360;mc28; Grèce .;Europe;Greek;Approved;1958;60;10/01/2006
Mars;HELLAS PLANITIA;MAPL4277S7050;Formation nommée;Plaine;PL;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1973;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;70,50;70 ° 30 ' ;-42,77;-42 ° 46 ' ;mc28;2299.16;???;Mars;2432;Hellas Planitia;Hellas Planitia;Planitia, planitiae;PL;2299.16;-42.77;70.5;-28.14;-55.73;96.12;45.58;Planetographic  +East  0 - 360;mc28;Nom classique de formation à albédo.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;BOSPOROS RUPES;MARU4308S30245;Formation nommée;Escarpement;RU;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1976;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;302,45;302 ° 27 ' ;-43,08;-43 ° 5 ' ;mc26;531.42;???;Mars;835;Bosporos Rupes;Bosporos Rupes;Rupes, rupÄs;RU;531.42;-43.08;302.45;-39.63;-46.69;305.68;299.17;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1976;57;10/01/2006
Mars;ICARIA PLANUM;MAPM4361S25396;Formation nommée;Plateau;PM;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;253,96;253 ° 58 ' ;-43,61;-43 ° 37 ' ;mc25;566.59;???;Mars;2641;Icaria Planum;Icaria Planum;Planum, plana;PM;566.59;-43.61;253.96;-37.78;-48.37;260.16;248.39;Planetographic  +East  0 - 360;mc25;Nom classique de formation à albédo.;Europe;Greek;Approved;1979;57;10/01/2006
Mars;HIPPARCHUS;MAAA4479S20880;Formation nommée;Cratère;AA;HIPPARCHUS;Approuvé par l'UAI en 1973;Astronome;Grèce;grec;-2;2ème siècle av JC;???;-160 av JC;???;-125 av JC;;208,80;208 ° 48 ' ;-44,79;-44 ° 47 ' ;mc24;94,81;94,81;Mars;2517;Hipparchus;Hipparchus;Crater, craters;AA;94.81;-44.79;208.8;-43.99;-45.59;209.92;207.68;Planetographic  +East  0 - 360;mc24;Greek Astronome (c. 160-125 B.C.).;Europe;Greek;Approved;1973;68;11/17/10
Mars;EUDOXUS;MAAA4486S21278;Formation nommée;Cratère;AA;EUDOXUS;Approuvé par l'UAI en 1973;Astronome;Grèce;grec;-2;2ème siècle av JC;???;-405 av JC;???;-355 av JC;;212,78;212 ° 47 ' ;-44,86;-44 ° 52 ' ;mc24;98,51;98,51;Mars;1864;Eudoxus;Eudoxus;Crater, craters;AA;98.51;-44.86;212.78;-44.02;-45.69;213.95;211.62;Planetographic  +East  0 - 360;mc24;Greek Astronome (c. 408-355 B.C.).;Europe;Greek;Approved;1973;68;11/17/10
Mars;ARGYRE;MAAL4500S33500;Formation nommée;Formation à albedo;AL;Ile à l'embouchure du Gange.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;335,00;335 ° 0 ' ;-45,00;-44 ° 60 ' ;mc26;???;???;Mars;369;Argyre;Argyre;Formation à albédo;AL;0,00;-45,00;335,00;;;;;Planetographic  +East  0 - 360;mc26;"""Silver"" Island à mouth de Ganges Rivière; present-day Arakan, Burma.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;NEREIDUM FRETUM;MAAL4500S30500;Formation nommée;Formation à albedo;AL;Détroit des Néréides, résidence des Nymphes de la Mer.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;305,00;305 ° 0 ' ;-45,00;-44 ° 60 ' ;mc26;???;???;Mars;4213;Nereidum Fretum;Nereidum Fretum;Formation à albédo;AL;0,00;-45,00;305,00;;;;;Planetographic  +East  0 - 360;mc26;"""Straits de the Nereids"", who were sea nymphs.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;OGYGIS REGIO;MAAL4500S29500;Formation nommée;Formation à albedo;AL;Terre d'Ogygos, ancien roi de Thèbes ou d'Athène.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;295,00;295 ° 0 ' ;-45,00;-44 ° 60 ' ;mc25;???;???;Mars;4415;Ogygis Regio;Ogygis Regio;Formation à albédo;AL;0,00;-45,00;295,00;;;;;Planetographic  +East  0 - 360;mc25;"""Region de Ogygos;"" Ogygos was ancient King de Thebes or Athens,  Grèce .";Europe;Greek;Approved;1958;60;10/01/2006
Mars;ELECTRIS;MAAL4500S17000;Formation nommée;Formation à albedo;AL;Ile d'Electra sur la rivière Eridan, célèbre pour les larmes d'ambre versées par les surs de Phaethon.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;170,00;170 ° 0 ' ;-45,00;-44 ° 60 ' ;mc29;???;???;Mars;1760;Electris;Electris;Formation à albédo;AL;0,00;-45,00;170,00;;;;;Planetographic  +East  0 - 360;mc29;"Electra's island near Rivière Eridanus; famous for amber formed from tears shed by Phaethon's sisters.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;NOACHIS;MAAL4500S3000;Formation nommée;Formation à albedo;AL;Terre de Noé dans la Bible.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;30,00;30 ° 0 ' ;-45,00;-44 ° 60 ' ;mc27;???;???;Mars;4318;Noachis;Noachis;Formation à albédo;AL;0,00;-45,00;30,00;;;;;Planetographic  +East  0 - 360;mc27;"Biblical; ""Noah's (Region).""";Europe;Greek;Approved;1958;60;10/01/2006
Mars;EURIPUS MONS;MAMO4516S10518;Formation nommée;Montagne;MO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 2003;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;105,18;105 ° 11 ' ;-45,16;-45 ° 10 ' ;mc28;88.91;???;Mars;1873;Euripus Mons;Euripus Mons;Mons, montes;MO;88.91;-45.16;105.18;-44.56;-45.78;106.21;104.11;Planetographic  +East  0 - 360;mc28;Nom classique de formation à albédo.;Europe;Greek;Approved;2003;71;10/01/2006
Mars;HELLAS CHAOS;MACH4746S6441;Formation nommée;Terrain brisé;CH;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1994;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;64,41;64 ° 25 ' ;-47,46;-47 ° 28 ' ;mc28;590.62;???;Mars;2430;Hellas Chaos;Hellas Chaos;Chaos, chaoses;CH;590.62;-47.46;64.41;-45.53;-50.51;71.38;56.97;Planetographic  +East  0 - 360;mc28;Named for Formation à albédo Hellas.;Europe;Greek;Approved;1994;71;10/01/2006
Mars;THAUMASIA FOSSAE;MAFO4809S26895;Formation nommée;Fossé;FO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1973;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;268,95;268 ° 57 ' ;-48,09;-48 ° 5 ' ;mc25;996.18;???;Mars;5953;Thaumasia Fossae;Thaumasia Fossae;Fossa, fossae;FO;996.18;-48.09;268.95;-40.99;-56.75;280.6;256.05;Planetographic  +East  0 - 360;mc25;Nom classique de formation à albédo.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;ICARIA FOSSAE;MAFO4842S23484;Formation nommée;Fossé;FO;Nom de formation à albédo à 44S, 130W.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;234,84;234 ° 50 ' ;-48,42;-48 ° 25 ' ;mc24;2115.45;???;Mars;2640;Icaria Fossae;Icaria Fossae;Fossa, fossae;FO;2115.45;-48.42;234.84;-33.91;-63.12;254.59;209.6;Planetographic  +East  0 - 360;mc24;Nom de formation à albédo à 44S, 130W.;Europe;Greek;Approved;1985;57;10/01/2006
Mars;ARGYRE CAVI;MACB4864S31988;Formation nommée;Dépression;CB;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;319,88;319 ° 53 ' ;-48,64;-48 ° 38 ' ;mc26;72.33;???;Mars;370;Argyre Cavi;Argyre Cavi;Cavus, cavi;CB;72.33;-48.64;319.88;-48.07;-49.27;320.59;319.11;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1991;57;10/01/2006
Mars;CHALCE;MAAL5000S36000;Formation nommée;Formation à albedo;AL;Ancien nom de l'île de Khalki, à l'Ouest de Rhodes.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;360,00;360 ° 0 ' ;-50,00;-49 ° 60 ' ;mc26;???;???;Mars;1122;Chalce;Chalce;Formation à albédo;AL;0,00;-50,00;360,00;;;;;Planetographic  +East  0 - 360;mc26;Old name de island de Khalki, west de Rhodes.;Europe;Greek;Approved;1958;60;10/01/2006
Mars;CHRYSOKERAS;MAAL5000S25000;Formation nommée;Formation à albedo;AL;Corne d'Or, péninsule byzantine devenue la Turquie.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;250,00;250 ° 0 ' ;-50,00;-49 ° 60 ' ;mc25;???;???;Mars;1204;Chrysokeras;Chrysokeras;Formation à albédo;AL;0,00;-50,00;250,00;;;;;Planetographic  +East  0 - 360;mc25;"""Golden Horn""; Byzantine Peninsula (now Turquie), or its inlet.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;CHERSONESUS;MAAL5000S10000;Formation nommée;Formation à albedo;AL;Péninsule de Gallipoli en Italie.;Approuvé par l'UAI en 1958;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;100,00;100 ° 0 ' ;-50,00;-49 ° 60 ' ;mc28;???;???;Mars;1175;Chersonesus;Chersonesus;Formation à albédo;AL;0,00;-50,00;100,00;;;;;Planetographic  +East  0 - 360;mc28;Gallipoli Peninsula.;Europe;Greek;Approved;1958;60;10/01/2006
Mars;ARGYRE PLANITIA;MAPL5017S31669;Formation nommée;Plaine;PL;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1973;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;316,69;316 ° 41 ' ;-50,17;-50 ° 10 ' ;mc26;892.93;???;Mars;371;Argyre Planitia;Argyre Planitia;Planitia, planitiae;PL;892.93;-50.17;316.69;-42.77;-57.6;326.62;306.12;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;NOACHIS TERRA;MATA5074S35484;Formation nommée;Terrain étendu;TA;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;354,84;354 ° 50 ' ;-50,74;-50 ° 44 ' ;mc26;5519.45;???;Mars;4319;Noachis Terra;Noachis Terra;Terra, terrae;TA;5519.45;-50.74;354.84;-2.56;-83.68;74.61;-59.96;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1979;57;10/01/2006
Mars;HORARUM MONS;MAMO5138S32344;Formation nommée;Montagne;MO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;323,44;323 ° 26 ' ;-51,38;-51 ° 23 ' ;mc26;20.5;???;Mars;2553;Horarum Mons;Horarum Mons;Mons, montes;MO;20.5;-51.38;323.44;-51.22;-51.55;323.67;323.23;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1991;57;10/01/2006
Mars;CHALCE FOSSA;MAFO5199S32041;Formation nommée;Fossé;FO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;320,41;320 ° 25 ' ;-51,99;-51 ° 59 ' ;mc26;33.97;???;Mars;1123;Chalce Fossa;Chalce Fossa;Fossa, fossae;FO;33.97;-51.99;320.41;-51.89;-52.01;320.82;319.96;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1991;57;10/01/2006
Mars;CHALCE MONTES;MAMO5405S32235;Formation nommée;Montagne;MO;Nom ancien de formation à albédo.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;322,35;322 ° 21 ' ;-54,05;-54 ° 3 ' ;mc26;100,00;???;Mars;1124;Chalce Montes;Chalce Montes;Mons, montes;MO;100,00;-54.05;322.35;-53.32;-54.44;323.51;321.42;Planetographic  +East  0 - 360;mc26;Nom classique de formation à albédo.;Europe;Greek;Approved;1991;57;10/01/2006
Mars;PHAENNA DORSUM;MADO5411S31671;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;316,71;316 ° 43 ' ;-54,11;-54 ° 7 ' ;mc26;164.16;???;Mars;4681;Phaenna Dorsum;Phaenna Dorsum;Dorsum, dorsa;DO;164.16;-54.11;316.71;-53.21;-54.9;318.26;315.22;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
Mars;AXIUS VALLES;MAVA5485S7072;Formation nommée;Vallée;VA;Ancienne rivière de  Grèce.;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;70,72;70 ° 43 ' ;-54,85;-54 ° 51 ' ;mc28;435.95;???;Mars;515;Axius Valles;Axius Valles;Vallis, valles;VA;435.95;-54.85;70.72;-51.36;-58.28;74.77;65.4;Planetographic  +East  0 - 360;mc28;Ancient European Rivière (Vardar Rivière de  Grèce ).;Europe;Greek;Approved;1979;56;10/01/2006
Mars;CHARITUM THOLUS;MATH5500S31900;Formation nommée;Colline;TH;Devenu Oceanidum Mons en 1984.;Supprimé par l'UAI en 1976. Plus en usage;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;319,00;319 ° 0 ' ;-55,00;-54 ° 60 ' ;mc26;0,00;???;Mars;6803;[Charitum Tholus];Charitum Tholus;Tholus, tholi;TH;0,00;-55,00;319,00;;;;;Planetographic  +East  0 - 360;mc26;Changed to Oceanidum Mons, 1984.;Europe;Greek;Dropped;1976;57;03/01/2007
Mars;HEGEMONE DORSUM;MADO5504S31510;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;315,10;315 ° 6 ' ;-55,04;-55 ° 2 ' ;mc26;143.63;???;Mars;2411;Hegemone Dorsum;Hegemone Dorsum;Dorsum, dorsa;DO;143.63;-55.04;315.1;-53.84;-56.16;315.29;314.41;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
Mars;CLEIA DORSUM;MADO5518S31401;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;314,01;314 ° 1 ' ;-55,18;-55 ° 11 ' ;mc26;131.69;???;Mars;1237;Cleia Dorsum;Cleia Dorsum;Dorsum, dorsa;DO;131.69;-55.18;314.01;-54.23;-56.21;314.46;313.1;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
Mars;OCEANIDUM MONS;MAMO5524S31877;Formation nommée;Montagne;MO;Nouveau nom de Charitum Tholus.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;318,77;318 ° 46 ' ;-55,24;-55 ° 14 ' ;mc26;33.39;???;Mars;4394;Oceanidum Mons;Oceanidum Mons;Mons, montes;MO;33.39;-55.24;318.77;-54.99;-55.49;319.22;318.35;Planetographic  +East  0 - 360;mc26;Name change from Charitum Tholus.;Europe;Greek;Approved;1985;57;10/01/2006
Mars;PASITHEA DORSUM;MADO5545S31842;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;318,42;318 ° 25 ' ;-55,45;-55 ° 27 ' ;mc26;282.2;???;Mars;4602;Pasithea Dorsum;Pasithea Dorsum;Dorsum, dorsa;DO;282.2;-55.45;318.42;-54.57;-56.51;321.81;314.99;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
Mars;CHALCOPOROS RUPES;MARU5595S2057;Formation nommée;Escarpement;RU;Nom de formation à albédo à 50S, 6W.;Approuvé par l'UAI en 1985;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;20,57;20 ° 34 ' ;-55,95;-55 ° 57 ' ;mc27;404.98;???;Mars;1125;Chalcoporos RupÄs;Chalcoporos Rupes;Rupes, rupÄs;RU;404.98;-55.95;20.57;-52.54;-59.35;24.51;16.56;Planetographic  +East  0 - 360;mc27;Nom de formation à albédo à 50S, 6W.;Europe;Greek;Approved;1985;57;11/17/08
Mars;AUXO DORSUM;MADO5603S31824;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;318,24;318 ° 14 ' ;-56,03;-56 ° 2 ' ;mc26;82.05;???;Mars;496;Auxo Dorsum;Auxo Dorsum;Dorsum, dorsa;DO;82.05;-56.03;318.24;-55.53;-56.18;318.92;317.11;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
Mars;CHARIS DORSUM;MADO5618S31853;Formation nommée;Dorsale;DO;Une des Graces.;Approuvé par l'UAI en 1991;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;318,53;318 ° 32 ' ;-56,18;-56 ° 11 ' ;mc26;251,00;???;Mars;1148;Charis Dorsum;Charis Dorsum;Dorsum, dorsa;DO;251,00;-56.18;318.53;-54.81;-56.57;321.25;315.03;Planetographic  +East  0 - 360;mc26;Une des Graces.;Europe;Greek;Approved;1991;1;10/01/2006
