BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Jupiter;ZONE TROPICALE NORD 0E;JUZO2000N0;Formation nommée;Région colorée pâle;ZO;ZONE TROPICALE NORD 0E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;0,00;0°0';20;20°0';421800;7700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TROPICALE NORD 90E;JUZO2000N9000;Formation nommée;Région colorée pâle;ZO;ZONE TROPICALE NORD 90E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;90,00;90°0';20;20°0';421800;7700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TROPICALE NORD 180E;JUZO2000N18000;Formation nommée;Région colorée pâle;ZO;ZONE TROPICALE NORD 180E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;180,00;180°0';20;20°0';421800;7700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TROPICALE NORD 270E;JUZO2000N27000;Formation nommée;Région colorée pâle;ZO;ZONE TROPICALE NORD 270E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;270,00;270°0';20;20°0';421800;7700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE EQUATORIALE NORD 0E;JUBE1100N0;Formation nommée;Région colorée sombre;BE;BANDE EQUATORIALE NORD 0E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;0,00;0°0';11;11°0';440700;14400;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE EQUATORIALE NORD 90E;JUBE1100N9000;Formation nommée;Région colorée sombre;BE;BANDE EQUATORIALE NORD 90E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;90,00;90°0';11;11°0';440700;14400;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE EQUATORIALE NORD 180E;JUBE1100N18000;Formation nommée;Région colorée sombre;BE;BANDE EQUATORIALE NORD 180E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;180,00;180°0';11;11°0';440700;14400;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE EQUATORIALE NORD 270E;JUBE1100N27000;Formation nommée;Région colorée sombre;BE;BANDE EQUATORIALE NORD 270E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;270,00;270°0';11;11°0';440700;14400;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE EQUATORIALE 0E;JUZO0N0;Formation nommée;Région colorée pâle;ZO;ZONE EQUATORIALE 0E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;0,00;0°0';0;0°0';448900;16200;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE EQUATORIALE 90E;JUZO0N9000;Formation nommée;Région colorée pâle;ZO;ZONE EQUATORIALE 90E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;90,00;90°0';0;0°0';448900;16200;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
